frame,x1,y1,x2,y2,cx,cy
0,1000,720,1143,813,1072,767
1,999,720,1143,813,1071,767
2,999,720,1142,813,1071,767
3,782,959,911,1080,847,1019
4,782,959,911,1080,847,1019
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,963,674,1108,791,1036,733
8,963,675,1108,791,1035,733
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,933,441,1103,612,1018,526
16,933,441,1103,612,1018,526
17,1476,932,1600,1024,1538,978
18,1476,932,1600,1024,1538,978
19,952,439,1108,576,1030,508
20,952,439,1106,576,1029,508
21,957,436,1096,565,1027,500
22,957,436,1096,565,1027,501
23,955,430,1076,565,1016,498
24,953,427,1076,565,1014,496
25,945,425,1065,567,1005,496
26,944,424,1065,568,1004,496
27,593,520,742,702,668,611
28,592,520,742,702,667,611
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,499,596,694,767,596,682
32,498,596,694,767,596,682
33,467,648,650,812,559,730
34,468,648,648,812,558,730
35,480,677,629,816,554,747
36,478,677,627,816,552,747
37,504,718,632,853,568,785
38,505,718,631,853,568,786
39,450,682,638,848,544,765
40,450,682,638,848,544,765
41,500,707,637,836,568,772
42,493,707,637,836,565,772
43,467,661,624,809,545,735
44,0,0,0,0,0,0
45,923,823,1140,1017,1032,920
46,923,823,1140,1017,1032,920
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,629,617,760,770,695,694
58,629,617,760,769,695,693
59,645,627,771,783,708,705
