frame,x1,y1,x2,y2,cx,cy
0,1182,476,1372,635,1277,555
1,1182,479,1373,636,1278,557
2,1193,479,1374,642,1283,561
3,705,816,935,1003,820,910
4,705,816,935,1003,820,910
5,725,819,942,1011,834,915
6,723,824,942,1008,833,916
7,1063,964,1266,1080,1165,1022
8,722,825,945,1011,833,918
9,721,825,945,1011,833,918
10,735,814,948,1003,841,908
11,735,814,948,1003,841,909
12,730,796,941,985,836,890
13,731,796,941,985,836,890
14,717,775,928,971,823,873
15,717,776,928,971,823,873
16,702,761,908,951,805,856
17,702,761,908,951,805,856
18,692,761,899,948,796,854
19,692,762,899,948,796,855
20,663,757,875,947,769,852
21,662,758,875,948,768,853
22,633,767,844,951,739,859
23,633,767,844,950,739,859
24,632,768,845,951,738,859
25,1354,591,1555,767,1454,679
26,1355,591,1555,767,1455,679
27,1355,591,1555,767,1455,679
28,583,808,785,987,684,897
29,583,808,786,987,684,897
30,564,816,766,997,665,907
31,564,816,766,997,665,907
32,566,818,760,994,663,906
33,566,818,760,995,663,906
34,552,816,755,995,654,905
35,553,816,755,995,654,905
36,555,816,754,997,655,906
37,554,816,754,996,654,906
38,557,818,757,997,657,907
39,557,817,757,997,657,907
40,553,834,759,1018,656,926
41,553,834,759,1018,656,926
42,315,926,497,1080,406,1003
43,561,845,758,1025,659,935
44,886,279,1071,457,979,368
45,886,279,1071,458,979,368
46,297,923,491,1080,394,1001
47,0,0,0,0,0,0
48,1478,937,1593,1015,1535,976
49,1478,937,1593,1015,1536,976
50,337,927,488,1080,412,1003
51,1478,936,1596,1021,1537,979
52,379,928,492,1015,436,972
53,379,928,492,1015,436,972
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,1648,378,1762,506,1705,442
57,1647,378,1765,507,1706,443
58,1643,362,1736,495,1689,429
59,1643,361,1736,496,1689,429
