frame,x1,y1,x2,y2,cx,cy
0,1343,395,1519,570,1431,482
1,1344,394,1519,570,1432,482
2,1328,375,1517,565,1422,470
3,1328,375,1517,565,1422,470
4,1324,384,1516,563,1420,473
5,1324,385,1516,563,1420,474
6,1030,375,1235,575,1132,475
7,1031,375,1234,574,1133,475
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,400,736,587,890,493,813
12,752,632,920,768,836,700
13,752,631,919,768,835,699
14,1255,400,1455,590,1355,495
15,1254,400,1456,590,1355,495
16,1255,420,1447,607,1351,513
17,1255,419,1447,606,1351,513
18,1228,434,1439,610,1334,522
19,1228,435,1439,610,1334,522
20,604,633,777,772,690,703
21,604,634,777,772,691,703
22,596,636,743,775,670,706
23,597,636,743,775,670,706
24,563,648,739,794,651,721
25,563,648,739,794,651,721
26,1140,489,1346,641,1243,565
27,1138,490,1347,642,1243,566
28,1138,490,1347,642,1242,566
29,1140,499,1319,647,1229,573
30,1141,500,1319,646,1230,573
31,1140,499,1319,646,1229,573
32,1097,504,1282,656,1190,580
33,1098,504,1282,655,1190,580
34,1077,517,1249,659,1163,588
35,1075,517,1249,660,1162,588
36,1049,521,1209,660,1129,590
37,1049,521,1209,660,1129,590
38,1027,522,1171,651,1099,586
39,1017,523,1170,652,1094,587
40,1040,520,1155,642,1098,581
41,1040,520,1155,643,1097,581
42,1011,506,1133,624,1072,565
43,1013,506,1134,624,1074,565
44,1018,485,1132,604,1075,545
45,1020,485,1131,604,1076,545
46,985,451,1135,603,1060,527
47,983,451,1135,603,1059,527
48,1026,439,1147,578,1086,509
49,1026,439,1147,579,1086,509
50,982,416,1153,567,1067,491
51,983,416,1153,566,1068,491
52,1010,413,1154,557,1082,485
53,1010,413,1155,556,1083,484
54,1020,413,1176,559,1098,486
55,1019,413,1176,559,1097,486
56,1044,436,1192,565,1118,500
57,1044,436,1192,565,1118,501
58,1044,436,1193,566,1118,501
59,1044,438,1206,576,1125,507
