frame,x1,y1,x2,y2,cx,cy
0,1451,634,1611,803,1531,719
1,1451,634,1611,803,1531,718
2,953,731,1074,880,1014,805
3,954,732,1074,879,1014,806
4,930,725,1059,878,995,802
5,930,725,1059,878,995,802
6,924,726,1050,880,987,803
7,924,726,1050,880,987,803
8,901,729,1047,881,974,805
9,901,729,1047,881,974,805
10,874,750,1030,902,952,826
11,874,750,1030,902,952,826
12,861,758,1024,910,943,834
13,861,758,1024,910,943,834
14,837,788,1015,935,926,861
15,837,788,1015,935,926,861
16,790,803,980,956,885,879
17,790,803,980,956,885,879
18,769,802,965,958,867,880
19,769,802,965,958,867,880
20,718,801,901,953,809,877
21,718,801,901,953,810,877
22,718,801,900,953,809,877
23,673,784,847,943,760,863
24,673,784,847,942,760,863
25,625,773,805,931,715,852
26,625,773,805,931,715,852
27,573,753,752,915,663,834
28,573,753,752,915,663,834
29,553,740,704,904,628,822
30,554,741,704,904,629,822
31,507,725,690,899,598,812
32,507,725,690,899,599,812
33,466,726,657,901,561,814
34,466,726,656,901,561,814
35,1205,692,1338,834,1271,763
36,1205,692,1338,834,1272,763
37,1175,706,1362,856,1269,781
38,1177,706,1362,855,1269,780
39,1138,716,1317,860,1228,788
40,1139,716,1317,860,1228,788
41,1126,732,1280,868,1203,800
42,1126,732,1280,868,1203,800
43,1108,742,1260,872,1184,807
44,1108,742,1260,872,1184,807
45,1059,741,1214,869,1137,805
46,1059,741,1214,869,1137,805
47,1039,740,1171,865,1105,802
48,1038,740,1171,865,1105,802
49,965,723,1150,864,1058,793
50,965,723,1150,864,1058,793
51,977,703,1124,841,1050,772
52,976,703,1124,841,1050,772
53,352,894,556,1054,454,974
54,352,894,556,1054,454,974
55,372,886,567,1045,470,966
56,372,886,567,1045,470,966
57,950,641,1106,773,1028,707
58,952,641,1106,773,1029,707
59,426,850,590,1006,508,928
