frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,1152,476,1257,606,1204,541
4,1152,476,1257,606,1204,541
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,1184,682,1379,850,1282,766
8,1185,685,1379,850,1282,768
9,1180,652,1379,841,1279,747
10,1180,652,1379,841,1280,746
11,1168,662,1372,846,1270,754
12,1168,662,1372,846,1270,754
13,1153,651,1361,827,1257,739
14,1153,651,1362,827,1257,739
15,1136,650,1341,845,1238,748
16,1136,650,1341,845,1238,747
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,1154,660,1308,846,1231,753
20,1154,660,1308,846,1231,753
21,1161,662,1303,843,1232,752
22,1161,662,1303,843,1232,752
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,1140,658,1304,840,1222,749
26,1140,658,1304,840,1222,749
27,1152,652,1287,759,1220,705
28,1152,654,1287,760,1220,707
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,875,766,1015,914,945,840
32,875,766,1015,914,945,840
33,824,772,971,924,898,848
34,824,772,971,924,897,848
35,785,778,958,932,872,855
36,785,778,958,932,872,855
37,729,775,893,927,811,851
38,729,774,893,927,811,851
39,666,788,845,941,756,865
40,666,788,845,941,756,865
41,639,787,809,937,724,862
42,639,788,809,937,724,862
43,586,799,752,951,669,875
44,586,799,752,951,669,875
45,532,807,704,957,618,882
46,533,807,703,957,618,882
47,515,810,673,967,594,888
48,515,810,673,967,594,888
49,498,824,645,979,571,902
50,498,824,645,979,571,902
51,475,836,645,986,560,911
52,475,836,645,986,560,911
53,480,848,625,990,552,919
54,480,848,625,989,552,918
55,477,846,624,1001,551,924
56,477,847,624,1001,551,924
57,489,859,627,1000,558,929
58,489,858,627,1000,558,929
59,489,854,626,998,558,926
