frame,x1,y1,x2,y2,cx,cy
0,1045,437,1206,574,1126,506
1,1046,438,1206,574,1126,506
2,358,928,508,1032,433,980
3,358,928,509,1032,433,980
4,359,926,471,1018,415,972
5,359,926,471,1018,415,972
6,286,922,464,1080,375,1001
7,286,922,465,1080,375,1001
8,299,922,469,1080,384,1001
9,299,922,469,1080,384,1001
10,1071,441,1232,582,1151,511
11,1071,441,1231,581,1151,511
12,1011,600,1209,747,1110,673
13,1012,600,1209,747,1110,673
14,1014,958,1240,1080,1127,1019
15,1014,958,1240,1080,1127,1019
16,1020,958,1230,1080,1125,1019
17,1020,958,1230,1080,1125,1019
18,1059,412,1231,566,1145,489
19,1057,412,1230,566,1144,489
20,1086,429,1232,576,1159,503
21,1092,428,1231,576,1162,502
22,1093,433,1240,587,1166,510
23,1092,433,1240,587,1166,510
24,1056,1012,1203,1080,1130,1046
25,1056,1012,1203,1080,1130,1046
26,1045,1025,1183,1080,1114,1052
27,1045,1025,1183,1080,1114,1052
28,1039,1028,1170,1080,1104,1054
29,1038,1028,1170,1080,1104,1054
30,1159,388,1339,582,1249,485
31,1158,388,1340,584,1249,486
32,1243,464,1361,592,1302,528
33,1244,464,1360,590,1302,527
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,441,931,553,1025,497,978
39,441,931,554,1025,497,978
40,1399,431,1556,596,1477,514
41,1397,430,1556,598,1476,514
42,1464,435,1644,581,1554,508
43,1463,435,1644,581,1554,508
44,1525,435,1726,582,1626,508
45,1525,435,1726,582,1625,509
46,1556,437,1738,582,1647,509
47,1558,437,1738,581,1648,509
48,360,930,449,1003,404,966
49,360,930,448,1003,404,967
50,358,928,488,1017,423,973
51,358,928,487,1017,423,973
52,357,928,470,1020,413,974
53,357,928,470,1020,413,974
54,1481,935,1587,1020,1534,978
55,1481,935,1588,1020,1534,978
56,1890,739,1920,858,1905,799
57,1891,741,1920,859,1905,800
58,362,1071,478,1080,420,1075
59,362,1071,478,1080,420,1075
