frame,x1,y1,x2,y2,cx,cy
0,1002,613,1173,808,1088,710
1,1260,612,1446,774,1353,693
2,1259,612,1446,775,1353,694
3,1259,612,1446,775,1353,694
4,1260,612,1446,775,1353,694
5,1222,583,1414,763,1318,673
6,1278,611,1440,772,1359,691
7,1279,612,1440,772,1359,692
8,1261,621,1432,769,1346,695
9,1259,621,1432,770,1345,696
10,0,0,0,0,0,0
11,1218,606,1414,761,1316,684
12,1239,607,1401,753,1320,680
13,1239,607,1401,753,1320,680
14,1239,607,1401,753,1320,680
15,1240,606,1401,753,1320,680
16,1239,607,1401,753,1320,680
17,0,0,0,0,0,0
18,1087,585,1279,750,1183,667
19,1085,585,1280,752,1182,668
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,613,771,734,898,673,834
30,491,721,637,841,564,781
31,492,722,638,841,565,781
32,385,642,548,777,467,710
33,385,642,549,778,467,710
34,385,642,549,778,467,710
35,311,618,480,742,395,680
36,272,589,427,765,349,677
37,273,589,426,765,350,677
38,272,589,426,765,349,677
39,272,589,426,765,349,677
40,272,589,426,765,349,677
41,0,0,0,0,0,0
42,267,770,386,889,327,829
43,267,769,387,890,327,830
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,336,936,455,1060,396,998
48,574,600,760,811,667,705
49,574,600,760,811,667,706
50,574,600,758,811,666,705
51,574,600,758,811,666,705
52,574,600,759,811,667,705
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,859,616,1033,780,946,698
57,858,616,1034,779,946,698
58,861,616,1034,779,947,698
59,0,0,0,0,0,0
