frame,x1,y1,x2,y2,cx,cy
0,1254,598,1433,751,1344,674
1,1253,598,1433,750,1343,674
2,1254,598,1433,750,1343,674
3,1265,612,1403,754,1334,683
4,1266,611,1404,755,1335,683
5,1269,609,1395,749,1332,679
6,1269,609,1396,749,1332,679
7,1273,602,1386,736,1330,669
8,1273,602,1386,736,1330,669
9,0,0,0,0,0,0
10,1404,271,1600,450,1502,360
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,1600,634,1716,740,1658,687
18,1600,634,1717,740,1658,687
19,1447,290,1646,471,1546,381
20,1446,290,1646,471,1546,381
21,1473,309,1663,497,1568,403
22,1474,309,1663,497,1568,403
23,1484,317,1673,495,1579,406
24,1485,317,1674,494,1579,406
25,587,919,683,1041,635,980
26,587,919,683,1042,635,981
27,596,873,689,1005,642,939
28,596,873,689,1005,643,939
29,598,864,682,995,640,930
30,597,864,682,995,639,930
31,1625,624,1788,738,1706,681
32,1624,624,1787,738,1706,681
33,1633,589,1831,722,1732,656
34,1632,589,1831,722,1732,656
35,1637,590,1838,739,1738,664
36,1636,589,1839,741,1737,665
37,0,0,0,0,0,0
38,1601,608,1816,737,1708,672
39,1594,920,1758,1080,1676,1000
40,1593,920,1758,1080,1676,1000
41,1595,920,1759,1080,1677,1000
42,1595,920,1760,1080,1677,1000
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,1824,577,1920,715,1872,646
59,1824,577,1920,715,1872,646
