frame,x1,y1,x2,y2,cx,cy
0,421,315,565,462,493,388
1,484,340,642,471,563,406
2,485,341,643,471,564,406
3,530,355,683,485,607,420
4,529,354,684,485,606,419
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,769,468,901,572,835,520
8,768,469,902,573,835,521
9,860,495,983,602,921,549
10,861,495,983,601,922,548
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,1189,466,1350,621,1270,543
14,1190,466,1350,620,1270,543
15,1270,434,1453,615,1361,525
16,1270,434,1451,615,1361,524
17,1430,472,1577,587,1503,529
18,1429,471,1577,587,1503,529
19,1527,435,1689,565,1608,500
20,1527,435,1688,564,1607,500
21,1543,425,1723,553,1633,489
22,1544,425,1723,553,1633,489
23,1636,436,1783,564,1709,500
24,1635,435,1783,564,1709,500
25,1688,470,1811,582,1750,526
26,1689,470,1812,583,1750,526
27,1718,484,1820,604,1769,544
28,1718,484,1820,604,1769,544
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,1459,193,1572,309,1515,251
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,1804,674,1895,807,1849,740
38,1805,674,1895,807,1850,740
39,1430,957,1577,1053,1503,1005
40,1430,957,1576,1053,1503,1005
41,1430,956,1554,1053,1492,1004
42,1430,956,1554,1053,1492,1004
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
