frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,1107,546,1214,664,1161,605
29,1107,546,1214,664,1161,605
30,1108,546,1214,664,1161,605
31,1108,546,1214,664,1161,605
32,1108,546,1214,664,1161,605
33,1107,549,1213,663,1160,606
34,1108,546,1214,664,1161,605
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,1003,541,1187,691,1095,616
50,1007,540,1187,691,1097,615
51,1005,541,1187,691,1096,616
52,1005,541,1187,691,1096,616
53,1018,546,1156,691,1087,619
54,1018,546,1156,691,1087,619
55,1018,546,1156,691,1087,619
56,1018,546,1156,691,1087,619
57,1018,546,1157,691,1087,619
58,1018,546,1157,691,1087,619
59,0,0,0,0,0,0
