frame,x1,y1,x2,y2,cx,cy
0,1083,191,1315,385,1199,288
1,1083,191,1315,385,1199,288
2,1083,191,1315,385,1199,288
3,1083,191,1315,385,1199,288
4,1084,192,1315,385,1200,289
5,1084,192,1315,385,1200,289
6,1085,192,1315,385,1200,289
7,1084,192,1315,385,1199,289
8,976,500,1076,587,1026,543
9,976,500,1076,587,1026,543
10,978,494,1083,581,1030,537
11,978,494,1083,581,1030,537
12,979,486,1086,581,1032,534
13,979,486,1086,581,1033,534
14,1087,192,1314,383,1201,288
15,1087,192,1314,383,1201,288
16,1087,193,1314,383,1201,288
17,1087,193,1314,383,1201,288
18,862,476,998,615,930,545
19,863,475,997,615,930,545
20,1086,193,1314,386,1200,289
21,1086,193,1314,386,1200,289
22,1082,192,1314,386,1198,289
23,1082,192,1314,386,1198,289
24,1082,191,1314,384,1198,287
25,1082,191,1314,384,1198,287
26,1077,190,1313,385,1195,288
27,1077,191,1314,385,1195,288
28,1069,191,1313,386,1191,289
29,1069,191,1313,386,1191,289
30,1067,191,1313,385,1190,288
31,1068,191,1313,385,1190,288
32,1071,190,1313,386,1192,288
33,1071,191,1313,386,1192,288
34,1080,192,1314,390,1197,291
35,1081,192,1314,390,1197,291
36,1086,193,1314,388,1200,290
37,1086,193,1314,388,1200,290
38,1086,193,1313,385,1200,289
39,1086,193,1313,385,1200,289
40,1085,193,1313,384,1199,288
41,1085,192,1314,383,1199,288
42,1085,192,1314,384,1199,288
43,1085,192,1313,383,1199,288
44,1087,192,1314,384,1201,288
45,1087,192,1315,384,1201,288
46,1087,192,1314,384,1201,288
47,1087,192,1314,384,1201,288
48,1086,193,1314,383,1200,288
49,1086,192,1314,383,1200,288
50,899,349,1006,447,953,398
51,899,348,1007,447,953,397
52,884,364,1012,468,948,416
53,884,364,1012,467,948,416
54,885,366,1012,468,948,417
55,1082,192,1314,384,1198,288
56,1082,192,1314,384,1198,288
57,1082,192,1313,384,1197,288
58,1082,192,1313,384,1198,288
59,864,454,1009,613,937,533
