frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,691,438,747,522,719,480
12,833,419,943,504,888,462
13,833,418,942,506,887,462
14,832,419,942,505,887,462
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,617,417,701,507,659,462
19,598,406,702,492,650,449
20,583,393,696,476,639,435
21,564,370,687,459,625,415
22,551,356,669,443,610,400
23,542,337,661,425,602,381
24,536,319,666,416,601,367
25,529,300,640,403,585,351
25,710,296,783,417,746,357
26,526,286,637,398,582,342
27,529,276,639,388,584,332
28,532,264,638,370,585,317
29,538,262,641,359,589,311
30,542,257,641,355,591,306
31,543,256,646,352,595,304
32,546,256,650,353,598,305
33,549,259,649,354,599,307
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,772,491,860,559,816,525
58,769,481,863,558,816,520
59,772,475,865,558,819,517
