frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,655,428,731,517,693,473
22,636,417,729,500,683,458
23,614,396,710,478,662,437
24,598,368,713,456,656,412
25,588,348,704,434,646,391
26,573,320,690,413,632,366
27,566,301,679,400,623,350
28,567,280,672,378,620,329
28,900,425,982,504,941,465
29,567,261,670,361,618,311
29,895,420,980,504,938,462
30,565,251,670,355,618,303
30,905,432,980,503,942,467
31,566,239,677,353,622,296
32,569,234,670,332,620,283
33,570,233,673,329,622,281
34,572,235,673,332,623,284
35,571,238,675,351,623,294
36,573,249,672,353,622,301
37,575,258,672,352,623,305
37,856,451,954,517,905,484
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
