frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,675,464,757,551,716,508
19,657,458,749,545,703,501
20,635,449,743,533,689,491
21,615,435,729,517,672,476
22,599,420,730,504,664,462
23,585,402,717,483,651,442
24,573,375,694,462,633,418
25,568,355,704,444,636,399
26,564,333,681,423,623,378
26,880,439,997,523,939,481
27,562,308,669,407,616,358
28,565,299,677,402,621,351
29,572,286,681,386,626,336
29,886,437,995,523,941,480
30,586,278,682,378,634,328
30,886,410,1002,522,944,466
31,591,273,678,367,635,320
31,880,411,1000,521,940,466
32,599,270,681,358,640,314
32,877,414,997,519,937,467
33,599,271,681,354,640,312
33,877,415,993,517,935,466
34,599,276,681,353,640,315
35,598,282,682,365,640,323
36,595,287,680,371,638,329
37,585,295,684,379,634,337
38,571,303,680,396,626,349
39,865,453,975,532,920,493
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
