frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,679,432,749,522,714,477
24,658,424,742,514,700,469
25,640,412,721,497,680,455
26,620,395,715,476,668,435
27,602,369,709,454,655,411
28,586,347,701,433,644,390
29,567,317,687,410,627,363
30,565,303,677,399,621,351
31,563,280,661,378,612,329
32,553,269,664,373,608,321
33,555,257,662,361,608,309
34,554,251,658,356,606,304
35,553,250,654,352,604,301
36,555,251,655,359,605,305
37,554,254,649,354,601,304
37,840,436,944,506,892,471
38,846,445,948,515,897,480
38,553,274,648,368,600,321
38,553,267,653,366,603,317
38,553,275,649,364,601,319
39,0,0,0,0,0,0
40,541,301,633,396,587,349
41,0,0,0,0,0,0
42,526,336,623,424,575,380
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
