frame,x1,y1,x2,y2,cx,cy
0,889,940,1017,1030,953,985
1,888,940,1019,1033,954,987
2,888,940,1019,1033,954,987
3,922,942,1052,1031,987,986
4,922,943,1052,1030,987,986
5,938,943,1070,1029,1004,986
6,938,943,1070,1029,1004,986
7,983,953,1111,1030,1047,992
8,983,953,1111,1030,1047,992
9,1045,970,1136,1032,1090,1001
10,1045,970,1136,1033,1090,1001
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,977,639,1118,781,1048,710
22,978,638,1119,781,1048,710
23,726,684,869,853,797,768
24,727,684,869,854,798,769
25,949,639,1098,774,1023,707
26,950,639,1097,774,1023,707
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,1141,573,1344,763,1243,668
30,1141,573,1344,764,1242,668
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,1086,584,1232,767,1159,676
36,1084,582,1233,767,1158,675
37,1214,650,1435,849,1325,750
38,1210,648,1446,845,1328,747
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,1346,441,1520,603,1433,522
46,1346,441,1521,603,1433,522
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,1635,603,1812,766,1723,685
50,1637,604,1811,766,1724,685
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,1587,752,1755,901,1671,826
54,1585,751,1755,902,1670,826
55,1264,657,1501,853,1382,755
56,1266,657,1498,852,1382,755
57,1420,759,1611,942,1516,850
58,1420,759,1611,942,1516,850
59,1376,783,1579,951,1477,867
