frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,542,505,659,645,600,575
18,542,505,658,644,600,574
19,568,471,775,663,671,567
20,568,471,775,663,671,567
21,582,519,711,672,647,596
22,581,515,712,671,647,593
23,680,481,918,661,799,571
24,679,481,918,661,798,571
25,670,486,910,662,790,574
26,670,485,910,662,790,574
27,666,478,898,657,782,567
28,666,477,898,656,782,567
29,756,502,913,642,835,572
30,756,502,913,642,835,572
31,683,389,832,587,757,488
32,682,389,832,587,757,488
33,739,495,917,641,828,568
34,740,495,916,639,828,567
35,668,376,823,578,746,477
36,668,376,823,577,745,477
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,638,405,865,583,751,494
42,637,405,865,582,751,494
43,628,273,792,470,710,371
44,628,273,792,469,710,371
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,672,629,800,734,736,681
54,673,629,801,734,737,681
55,689,199,824,332,757,266
56,689,199,825,332,757,266
57,688,199,836,336,762,267
58,688,199,837,336,762,267
59,608,556,783,738,696,647
