frame,x1,y1,x2,y2,cx,cy
0,1054,759,1186,888,1120,823
1,1053,758,1185,889,1119,824
2,1045,755,1177,883,1111,819
3,1045,755,1177,883,1111,819
4,1023,755,1164,882,1093,818
5,1024,755,1164,881,1094,818
6,992,766,1134,887,1063,826
7,992,766,1134,887,1063,826
8,980,771,1118,892,1049,831
9,980,770,1119,892,1049,831
10,947,786,1099,907,1023,846
11,948,786,1100,907,1024,846
12,924,808,1084,929,1004,868
13,924,808,1083,929,1004,868
14,914,823,1066,944,990,883
15,914,823,1066,944,990,884
16,914,867,1063,988,989,927
17,914,866,1063,988,989,927
18,942,910,1097,1027,1020,969
19,942,910,1098,1027,1020,968
20,977,937,1102,1028,1040,982
21,977,937,1102,1028,1040,983
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,736,662,874,804,805,733
27,964,616,1101,744,1032,680
28,974,618,1093,725,1034,671
29,967,615,1097,723,1032,669
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,1625,618,1833,788,1729,703
58,1624,617,1833,788,1729,703
59,1560,709,1775,882,1668,795
