frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,1154,935,1378,1080,1266,1007
7,1154,934,1378,1080,1266,1007
8,1132,891,1354,1078,1243,985
9,1137,889,1354,1077,1245,983
10,1125,863,1336,1065,1230,964
11,1125,862,1336,1066,1230,964
12,921,818,1107,960,1014,889
13,920,819,1106,960,1013,889
14,875,794,1114,965,994,880
15,875,794,1114,966,995,880
16,868,781,1122,962,995,872
17,868,781,1123,964,995,872
18,866,771,1121,955,993,863
19,866,771,1121,956,993,863
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,837,763,1086,940,961,851
27,837,763,1086,940,961,852
28,831,759,1083,940,957,850
29,831,759,1083,940,957,850
30,823,742,1074,915,948,829
31,823,742,1074,915,948,829
32,813,736,1069,908,941,822
33,813,736,1069,908,941,822
34,813,738,1068,913,941,826
35,814,738,1069,913,941,826
36,814,738,1068,914,941,826
37,880,954,1064,1080,972,1017
38,882,955,1062,1080,972,1017
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,827,854,1068,1022,947,938
42,826,854,1068,1022,947,938
43,827,814,1070,996,949,905
44,828,814,1070,996,949,905
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,814,755,1062,941,938,848
48,814,755,1062,941,938,848
49,812,721,1043,895,927,808
50,812,721,1043,895,927,808
51,800,708,1028,891,914,799
52,799,708,1028,890,914,799
53,771,674,997,867,884,771
54,772,674,997,867,884,770
55,745,645,949,835,847,740
56,745,645,949,835,847,740
57,732,640,925,821,828,730
58,732,640,925,820,828,730
59,712,615,897,788,805,701
