frame,x1,y1,x2,y2,cx,cy
0,578,645,721,729,650,687
1,579,644,723,729,651,687
2,580,642,727,728,653,685
3,580,642,728,727,654,685
4,583,640,730,727,656,684
5,586,640,733,727,659,683
6,587,639,737,726,662,683
7,589,638,737,726,663,682
8,591,637,738,725,665,681
9,592,638,736,725,664,681
10,593,637,736,722,664,680
11,592,635,736,722,664,679
12,589,631,734,720,662,675
13,590,628,735,717,663,673
14,585,623,729,713,657,668
15,582,621,728,709,655,665
16,582,615,728,705,655,660
17,579,611,719,699,649,655
18,572,601,716,693,644,647
19,566,599,713,687,640,643
20,562,591,713,683,637,637
21,558,580,693,675,626,627
22,555,571,689,667,622,619
23,550,564,692,664,621,614
24,547,560,689,661,618,611
25,545,552,689,659,617,605
26,543,547,688,658,615,602
27,541,546,685,657,613,601
28,540,546,684,658,612,602
29,536,547,684,660,610,604
30,532,550,689,664,611,607
31,532,563,688,669,610,616
32,534,567,688,674,611,620
33,534,577,695,686,614,631
34,534,595,707,697,620,646
35,539,607,712,719,625,663
36,549,627,726,732,637,680
37,562,649,733,751,647,700
38,579,664,743,767,661,715
39,597,675,755,776,676,725
40,607,678,752,782,679,730
41,623,680,767,776,695,728
42,625,662,791,772,708,717
43,637,663,793,761,715,712
44,647,657,801,754,724,705
45,654,649,807,745,730,697
46,659,639,811,736,735,687
47,663,633,811,729,737,681
48,667,626,811,726,739,676
49,674,623,812,720,743,671
50,681,619,814,716,748,668
51,685,617,818,713,752,665
52,689,616,823,712,756,664
53,694,616,827,708,761,662
54,700,617,830,712,765,664
55,705,617,834,713,769,665
56,711,618,834,715,772,666
57,714,619,835,718,774,669
58,717,622,836,719,777,670
59,719,627,845,719,782,673
