frame,x1,y1,x2,y2,cx,cy
0,709,620,843,703,776,662
1,702,620,838,702,770,661
2,697,619,834,702,765,660
3,692,618,830,702,761,660
4,688,618,826,703,757,661
5,682,620,820,704,751,662
6,679,620,820,704,749,662
7,672,621,812,705,742,663
8,668,621,810,706,739,663
9,664,622,805,708,735,665
10,660,623,797,709,728,666
11,655,624,791,713,723,668
12,648,626,786,717,717,672
13,639,627,784,720,711,674
14,632,630,778,721,705,675
15,627,628,776,721,701,675
16,619,624,772,719,695,671
17,611,621,765,715,688,668
18,606,615,770,710,688,663
19,601,609,768,707,684,658
20,597,599,765,704,681,651
21,596,592,766,701,681,647
22,595,591,765,702,680,647
23,595,592,766,707,681,649
24,596,600,773,713,684,657
25,598,613,779,728,688,671
26,604,628,795,742,699,685
27,611,646,794,763,702,705
28,620,663,805,779,713,721
29,628,675,808,789,718,732
30,644,678,820,788,732,733
31,652,676,818,787,735,731
32,668,663,825,773,746,718
33,683,642,846,760,764,701
34,701,635,854,748,777,692
35,714,617,863,742,788,679
36,733,615,858,738,796,676
37,744,613,853,736,799,674
38,810,668,869,739,840,703
39,805,669,870,739,838,704
39,786,636,872,740,829,688
40,805,679,870,750,837,715
41,804,686,869,753,836,720
42,797,687,869,761,833,724
43,790,689,865,769,828,729
44,786,695,862,770,824,732
45,785,685,855,774,820,729
45,777,660,853,778,815,719
46,781,685,848,777,815,731
47,779,683,845,776,812,729
48,771,681,842,774,806,728
49,771,694,839,772,805,733
50,770,689,837,771,804,730
51,766,677,833,768,799,723
52,765,683,830,757,797,720
53,761,682,827,754,794,718
54,761,688,824,753,792,720
55,757,678,821,752,789,715
56,750,671,818,749,784,710
57,755,672,819,743,787,707
58,755,663,813,738,784,701
59,755,660,815,736,785,698
