frame,x1,y1,x2,y2,cx,cy
0,756,590,862,678,809,634
1,749,591,859,682,804,636
2,744,595,859,683,801,639
3,740,595,858,685,799,640
4,737,599,855,688,796,643
5,731,600,852,689,791,645
6,725,603,846,691,786,647
7,720,608,848,693,784,650
8,717,610,848,695,783,652
9,714,612,840,696,777,654
10,709,615,835,700,772,657
11,701,616,832,700,767,658
12,696,618,828,700,762,659
13,690,619,826,703,758,661
14,684,622,820,705,752,663
15,676,622,816,705,746,664
16,668,621,809,704,739,663
17,662,620,804,704,733,662
18,654,617,799,702,727,659
19,644,613,789,698,717,656
20,636,606,782,694,709,650
21,628,600,769,687,699,643
22,616,593,766,681,691,637
23,609,588,759,677,684,632
24,598,578,742,671,670,624
25,591,575,734,667,662,621
26,585,567,731,665,658,616
27,580,564,719,661,649,613
28,571,560,712,660,642,610
29,567,559,710,660,639,610
30,564,557,705,663,634,610
31,558,559,697,663,628,611
32,556,562,695,665,626,613
33,553,566,693,665,623,616
34,552,570,696,669,624,619
35,552,574,706,683,629,629
36,555,593,714,695,635,644
37,558,607,727,711,643,659
38,565,626,734,730,650,678
39,583,648,746,743,665,696
40,600,662,755,762,678,712
41,609,671,771,772,690,721
42,623,672,797,774,710,723
43,636,667,800,770,718,719
44,649,657,805,762,727,709
45,661,656,814,753,737,704
46,673,646,825,746,749,696
47,683,638,829,737,756,688
48,691,636,832,733,761,684
49,699,629,835,732,767,681
50,709,624,836,730,772,677
51,717,623,842,724,779,673
52,724,618,845,718,784,668
53,729,617,844,717,786,667
54,736,618,842,713,789,666
55,740,617,855,715,797,666
56,740,620,843,713,791,666
57,747,621,850,709,799,665
58,760,625,853,711,806,668
59,776,631,856,713,816,672
