frame,x1,y1,x2,y2,cx,cy
0,840,628,929,723,885,675
1,837,631,932,723,884,677
2,834,630,922,723,878,676
3,826,629,922,718,874,673
4,816,631,915,720,865,676
5,810,625,915,718,862,671
6,801,623,916,716,858,669
7,789,621,909,713,849,667
8,777,619,899,711,838,665
9,765,618,890,710,827,664
10,749,617,879,710,814,663
11,736,614,873,711,805,662
12,722,615,868,710,795,662
13,708,615,857,709,782,662
14,697,618,850,713,774,665
15,686,620,841,713,764,667
16,673,623,842,718,757,670
17,665,624,834,720,750,672
18,656,625,829,724,743,674
19,650,625,824,727,737,676
20,645,624,821,729,733,677
21,638,625,811,731,725,678
22,634,627,814,733,724,680
23,633,632,814,737,723,685
24,629,637,821,750,725,693
25,627,643,824,759,725,701
26,631,649,821,763,726,706
27,636,655,819,766,728,710
28,635,658,827,772,731,715
29,637,659,827,776,732,717
30,640,659,831,775,736,717
31,642,658,832,775,737,717
32,644,656,833,773,739,714
33,646,655,835,770,740,712
34,649,655,834,768,742,711
35,653,654,835,765,744,710
36,657,652,836,764,746,708
37,657,652,843,763,750,708
38,661,650,843,760,752,705
39,666,648,842,757,754,702
40,666,650,842,752,754,701
41,673,649,848,753,760,701
42,676,648,849,754,762,701
43,681,648,848,753,764,701
44,684,649,846,749,765,699
45,690,648,850,748,770,698
46,696,651,850,749,773,700
47,701,650,852,750,777,700
48,706,650,854,750,780,700
49,712,651,855,750,784,700
50,717,651,855,748,786,700
51,722,650,856,748,789,699
52,727,648,855,746,791,697
53,731,644,856,744,793,694
54,736,642,860,742,798,692
55,739,640,858,740,799,690
56,744,642,859,738,802,690
57,749,641,862,736,805,688
58,753,642,862,733,808,688
59,756,641,862,732,809,686
