frame,x1,y1,x2,y2,cx,cy
0,747,624,856,711,801,667
1,734,628,845,711,790,670
2,724,633,839,716,781,675
3,711,633,829,717,770,675
4,697,637,822,722,759,680
5,685,638,809,724,747,681
6,672,641,803,726,737,684
7,659,645,784,728,721,687
8,646,647,780,731,713,689
9,635,649,772,733,703,691
10,625,650,760,733,692,691
11,612,648,752,733,682,691
12,603,649,741,734,672,692
13,590,649,736,733,663,691
14,585,648,726,732,655,690
15,575,647,717,732,646,689
16,565,645,716,729,641,687
17,558,642,707,727,633,684
18,554,639,706,727,630,683
19,544,632,691,723,618,677
20,539,623,687,717,613,670
21,534,619,682,711,608,665
22,532,615,688,706,610,660
23,531,607,683,699,607,653
24,529,599,677,691,603,645
25,527,595,680,685,603,640
26,528,591,676,682,602,636
27,527,588,666,678,596,633
28,527,583,666,675,596,629
29,531,579,671,675,601,627
30,531,577,672,674,602,626
31,535,574,681,672,608,623
32,538,574,685,672,612,623
33,542,577,684,674,613,625
34,545,579,690,676,617,628
35,550,588,704,680,627,634
36,556,592,710,688,633,640
37,561,599,719,697,640,648
38,570,607,733,709,652,658
39,581,621,744,720,662,670
40,592,638,754,733,673,685
41,609,654,769,748,689,701
42,626,666,775,759,701,713
43,640,671,790,772,715,721
44,651,669,802,766,727,718
45,666,664,812,755,739,709
46,677,654,820,741,748,697
47,685,636,827,728,756,682
48,697,621,835,716,766,669
49,707,614,848,705,777,660
50,714,602,854,697,784,650
51,727,594,857,687,792,640
52,736,589,862,679,799,634
53,744,583,871,673,808,628
54,755,574,873,669,814,622
55,763,572,876,660,820,616
56,770,569,883,663,827,616
57,780,569,887,658,833,614
58,784,570,894,655,839,613
59,786,568,901,660,844,614
