frame,x1,y1,x2,y2,cx,cy
0,731,647,870,730,801,689
1,725,646,867,731,796,689
2,715,646,857,731,786,689
3,705,646,847,732,776,689
4,697,646,843,734,770,690
5,685,646,834,732,759,689
6,674,645,823,731,749,688
7,664,645,816,731,740,688
8,654,645,806,731,730,688
9,644,646,799,733,722,689
10,630,647,790,736,710,692
11,623,647,776,738,699,693
12,609,648,769,740,689,694
13,600,649,761,741,680,695
14,589,648,755,743,672,695
15,579,645,747,744,663,694
16,572,641,738,739,655,690
17,566,639,736,736,651,687
18,558,633,733,737,646,685
19,556,630,734,738,645,684
20,555,631,735,741,645,686
21,553,637,734,746,644,691
22,551,644,735,763,643,704
23,555,662,739,778,647,720
24,562,679,742,791,652,735
25,566,694,758,810,662,752
26,576,706,759,820,668,763
27,590,707,770,826,680,767
28,598,707,780,822,689,764
29,608,699,780,813,694,756
30,613,686,785,799,699,743
31,619,670,788,781,704,726
32,622,657,788,766,705,712
33,628,639,791,747,709,693
34,633,621,797,735,715,678
35,635,615,796,731,715,673
36,642,607,802,726,722,666
37,645,600,800,720,723,660
38,651,595,796,719,723,657
39,654,595,798,721,726,658
40,659,597,799,718,729,657
41,663,601,802,718,732,660
42,667,607,804,719,736,663
43,673,609,807,723,740,666
44,678,611,811,724,745,667
45,684,613,813,725,748,669
46,689,617,815,725,752,671
47,694,622,817,727,755,675
48,699,628,820,727,760,678
49,703,631,826,728,764,680
50,706,632,829,730,768,681
51,709,633,831,728,770,681
52,713,634,835,730,774,682
53,717,638,843,729,780,683
54,721,638,847,728,784,683
55,724,639,851,728,788,683
56,730,639,855,727,792,683
57,734,639,856,726,795,683
58,739,639,861,725,800,682
59,745,639,864,725,804,682
