frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,1006,493,1130,550,1068,521
25,1008,493,1130,552,1069,522
26,1000,495,1121,555,1061,525
27,1004,494,1128,557,1066,526
28,1006,498,1132,555,1069,526
29,1005,500,1125,554,1065,527
30,1005,502,1115,553,1060,527
31,999,499,1116,554,1058,526
32,997,499,1114,552,1056,526
33,1002,500,1111,553,1056,527
34,1003,497,1109,556,1056,526
35,998,489,1106,541,1052,515
36,1006,483,1106,533,1056,508
37,1032,471,1124,523,1078,497
38,1024,446,1154,530,1089,488
39,1015,404,1163,516,1089,460
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,884,231,1011,360,948,295
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,700,184,777,300,739,242
47,675,200,758,312,716,256
48,655,217,748,331,701,274
49,646,236,740,360,693,298
50,631,261,732,374,681,317
51,631,283,732,390,682,336
52,633,311,727,408,680,359
53,637,336,729,425,683,381
54,647,357,727,450,687,404
55,659,383,748,466,703,424
56,0,0,0,0,0,0
57,684,419,774,503,729,461
58,696,432,785,514,740,473
59,711,443,801,528,756,486
