frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,1034,492,1151,536,1093,514
25,1030,493,1143,542,1087,518
25,1028,495,1142,563,1085,529
26,1027,496,1148,564,1088,530
27,1030,495,1162,562,1096,528
28,1035,499,1171,561,1103,530
29,0,0,0,0,0,0
30,1039,507,1142,556,1090,532
31,1038,511,1145,559,1092,535
32,1040,516,1145,562,1093,539
33,1044,520,1153,563,1099,541
34,1034,516,1149,561,1091,539
35,1038,516,1146,563,1092,539
36,1055,514,1154,562,1105,538
37,1053,505,1161,561,1107,533
38,1067,492,1179,561,1123,526
39,1068,464,1196,547,1132,506
40,1061,415,1195,520,1128,468
41,0,0,0,0,0,0
42,1032,288,1178,433,1105,360
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,844,117,910,204,877,160
49,811,116,889,228,850,172
50,0,0,0,0,0,0
51,796,141,870,247,833,194
52,791,160,872,266,831,213
53,787,171,866,294,827,233
54,793,212,866,308,830,260
55,792,232,870,335,831,283
56,803,265,876,355,839,310
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
