frame,x1,y1,x2,y2,cx,cy
0,921,537,1029,614,975,575
1,933,544,1041,621,987,583
2,943,554,1054,628,999,591
3,948,564,1063,641,1005,602
4,960,573,1072,646,1016,610
5,973,586,1075,655,1024,621
6,978,592,1087,664,1032,628
7,987,602,1087,672,1037,637
8,992,612,1095,681,1044,647
9,997,618,1104,685,1050,652
10,998,628,1106,694,1052,661
11,1003,637,1113,698,1058,667
12,1007,645,1116,702,1061,673
13,1011,658,1112,712,1062,685
14,1022,665,1123,716,1072,690
15,1021,671,1127,722,1074,696
16,1027,679,1128,723,1077,701
17,1035,682,1129,722,1082,702
18,1033,686,1131,725,1082,705
19,1039,696,1137,724,1088,710
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,1043,693,1145,726,1094,709
30,1039,680,1143,726,1091,703
31,1034,677,1137,723,1085,700
32,1039,674,1125,723,1082,698
33,1025,656,1113,721,1069,689
34,1017,646,1110,712,1063,679
35,1014,633,1107,704,1060,668
36,1021,616,1107,689,1064,652
37,1025,597,1128,679,1077,638
38,1046,582,1155,669,1100,626
39,1045,529,1153,625,1099,577
40,0,0,0,0,0,0
41,942,412,1053,527,997,470
42,891,369,987,475,939,422
43,846,353,938,462,892,407
44,804,345,893,462,848,404
45,793,361,864,474,829,417
46,769,383,847,487,808,435
47,753,397,832,497,792,447
48,744,423,825,513,784,468
49,733,437,811,527,772,482
50,724,454,817,547,770,500
51,718,469,814,561,766,515
52,718,490,819,575,769,532
53,715,506,839,588,777,547
54,718,517,839,599,779,558
55,723,533,840,611,782,572
56,731,545,852,627,792,586
57,742,565,866,637,804,601
58,757,577,876,651,816,614
59,778,590,891,659,834,625
