frame,x1,y1,x2,y2,cx,cy
0,989,618,1086,681,1038,649
1,986,623,1089,681,1038,652
2,996,635,1094,688,1045,662
3,995,642,1098,697,1046,670
4,999,646,1110,702,1055,674
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,1007,662,1114,720,1061,691
8,1026,661,1117,716,1071,689
9,1033,686,1122,720,1077,703
10,1028,689,1123,720,1076,704
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,1039,687,1121,721,1080,704
32,1032,672,1108,718,1070,695
33,1020,662,1103,722,1061,692
34,1021,645,1111,714,1066,680
35,1022,631,1114,704,1068,667
36,1030,621,1125,695,1078,658
37,1039,599,1141,686,1090,643
38,1049,581,1161,674,1105,628
39,1049,526,1154,624,1102,575
40,0,0,0,0,0,0
41,962,426,1053,526,1008,476
42,910,390,1004,496,957,443
43,868,379,962,484,915,431
44,848,375,937,476,893,425
45,836,373,920,494,878,434
46,834,377,912,498,873,437
47,837,393,908,505,872,449
48,833,411,897,511,865,461
49,824,412,897,516,860,464
50,824,420,896,519,860,470
51,816,425,894,522,855,473
52,813,427,891,524,852,476
53,814,435,889,529,851,482
54,815,442,887,536,851,489
55,813,446,886,535,850,491
56,812,450,886,540,849,495
57,814,457,886,546,850,501
58,815,464,888,548,851,506
59,811,472,890,557,850,515
