frame,x1,y1,x2,y2,cx,cy
0,1037,611,1158,706,1097,659
1,1034,613,1157,708,1096,660
2,1035,613,1159,709,1097,661
3,1033,614,1162,709,1098,661
4,1035,613,1160,710,1098,662
5,1037,614,1160,711,1099,663
6,1037,615,1158,712,1097,664
7,1037,617,1159,713,1098,665
8,1038,619,1159,714,1099,666
9,1040,620,1160,717,1100,668
10,1043,621,1159,718,1101,669
11,1042,621,1159,720,1100,671
12,1039,622,1162,721,1100,672
13,1044,619,1169,721,1107,670
14,1053,615,1174,719,1114,667
15,1062,609,1174,708,1118,658
16,1065,601,1178,700,1121,651
17,1069,590,1179,693,1124,642
18,1071,584,1179,691,1125,638
19,1077,573,1181,671,1129,622
20,1080,565,1182,662,1131,613
21,1079,557,1182,658,1130,607
22,1077,544,1181,651,1129,597
23,1077,542,1181,645,1129,593
24,1068,536,1183,643,1125,589
25,1065,535,1179,641,1122,588
26,1065,537,1175,641,1120,589
27,1063,542,1172,646,1117,594
28,1060,544,1171,651,1115,597
29,1054,550,1167,662,1110,606
30,1056,565,1164,673,1110,619
31,1046,577,1162,687,1104,632
32,1045,592,1158,700,1101,646
33,1033,615,1145,712,1089,664
34,1019,613,1135,729,1077,671
35,1000,628,1124,732,1062,680
36,983,632,1106,734,1045,683
37,968,624,1095,734,1032,679
38,974,617,1090,723,1032,670
39,969,607,1082,711,1026,659
40,963,596,1077,700,1020,648
41,960,587,1071,689,1016,638
42,955,576,1067,683,1011,629
43,956,570,1066,674,1011,622
44,953,567,1062,669,1007,618
45,950,560,1059,667,1005,613
46,947,561,1053,665,1000,613
47,944,559,1052,662,998,610
48,939,558,1047,662,993,610
49,938,558,1042,659,990,609
50,934,555,1036,660,985,608
51,931,554,1031,658,981,606
52,930,552,1025,656,977,604
53,929,550,1022,655,976,602
54,928,551,1017,655,973,603
55,923,552,1011,656,967,604
56,921,553,1007,655,964,604
57,916,553,1005,655,960,604
58,916,552,1003,657,960,604
59,918,554,1001,656,959,605
