frame,x1,y1,x2,y2,cx,cy
0,1005,590,1119,690,1062,640
1,1004,590,1119,694,1062,642
2,997,592,1120,694,1058,643
3,996,597,1123,704,1060,651
4,995,601,1120,712,1057,656
5,996,607,1122,717,1059,662
6,998,615,1119,717,1058,666
7,997,619,1119,722,1058,671
8,998,624,1117,726,1058,675
9,992,629,1121,730,1057,680
10,999,635,1119,733,1059,684
11,997,637,1118,735,1057,686
12,1003,639,1123,740,1063,690
13,1008,639,1126,745,1067,692
14,1013,637,1130,742,1072,689
15,1017,634,1134,737,1076,686
16,1028,628,1141,730,1085,679
17,1037,617,1153,723,1095,670
18,1043,611,1163,713,1103,662
19,1048,600,1165,700,1106,650
20,1052,588,1170,693,1111,640
21,1054,579,1175,688,1115,634
22,1055,577,1176,689,1115,633
23,1057,581,1181,694,1119,637
24,1059,588,1188,697,1124,643
25,1058,601,1185,712,1122,657
26,1056,623,1173,729,1115,676
27,1047,641,1163,754,1105,698
28,1038,657,1158,767,1098,712
29,1014,664,1146,776,1080,720
30,1003,662,1135,775,1069,719
31,1003,652,1128,769,1066,711
32,994,642,1117,761,1056,701
33,988,634,1113,749,1050,692
34,984,630,1108,735,1046,683
35,976,616,1099,729,1038,672
36,971,608,1093,717,1032,663
37,962,603,1092,712,1027,658
38,957,598,1077,706,1017,652
39,953,591,1069,703,1011,647
40,943,588,1060,698,1001,643
41,937,588,1051,698,994,643
42,932,589,1041,695,986,642
43,928,589,1037,693,982,641
44,923,590,1032,694,978,642
45,920,592,1025,697,972,644
46,917,595,1020,696,968,645
47,913,596,1013,700,963,648
48,910,596,1006,698,958,647
49,910,601,1004,697,957,649
50,912,602,1003,694,957,648
51,912,605,996,692,954,648
52,911,605,993,692,952,649
53,909,606,994,693,952,650
54,909,606,992,692,951,649
55,910,607,992,691,951,649
56,911,607,993,692,952,649
57,911,607,995,694,953,651
58,914,608,992,692,953,650
59,922,606,998,693,960,650
