frame,x1,y1,x2,y2,cx,cy
0,1019,575,1119,678,1069,627
1,1020,576,1120,680,1070,628
2,1020,575,1120,683,1070,629
3,1019,577,1123,688,1071,632
4,1018,584,1126,687,1072,635
5,1019,584,1129,688,1074,636
6,1017,590,1132,688,1074,639
7,1015,591,1134,689,1075,640
8,1014,592,1136,692,1075,642
9,1015,593,1134,695,1074,644
10,1020,594,1137,699,1078,646
11,1022,596,1138,701,1080,648
12,1020,602,1138,702,1079,652
13,1021,604,1139,702,1080,653
14,1019,606,1140,703,1079,655
15,1023,605,1143,703,1083,654
16,1023,604,1145,706,1084,655
17,1027,604,1150,706,1089,655
18,1035,600,1153,704,1094,652
19,1040,594,1155,696,1097,645
20,1048,591,1154,691,1101,641
21,1047,585,1156,689,1102,637
22,1051,577,1157,676,1104,626
23,1052,571,1162,666,1107,619
24,1055,564,1169,665,1112,614
25,1055,558,1169,660,1112,609
26,1051,549,1170,657,1110,603
27,1048,545,1168,653,1108,599
28,1045,545,1164,654,1105,599
29,1042,545,1164,658,1103,601
30,1042,550,1164,663,1103,606
31,1040,565,1162,667,1101,616
32,1038,577,1161,680,1099,628
33,1032,605,1142,698,1087,651
34,1021,616,1132,726,1077,671
35,999,636,1121,745,1060,690
36,981,646,1106,759,1044,703
37,972,657,1092,761,1032,709
38,960,649,1084,758,1022,703
39,954,639,1077,747,1016,693
40,950,632,1074,735,1012,684
41,951,616,1072,725,1012,671
42,946,609,1068,716,1007,662
43,949,603,1067,702,1008,652
44,949,593,1063,694,1006,643
45,941,585,1057,689,999,637
46,938,578,1050,685,994,631
47,937,569,1049,679,993,624
48,936,567,1043,673,990,620
49,931,564,1039,671,985,618
50,930,562,1033,671,982,617
51,925,562,1030,668,977,615
52,922,562,1020,664,971,613
53,917,563,1016,664,966,613
54,913,563,1013,664,963,614
55,914,563,1008,664,961,613
56,911,567,1005,662,958,615
57,909,567,1000,661,955,614
58,908,566,999,661,953,614
59,907,565,996,662,952,613
