frame,x1,y1,x2,y2,cx,cy
0,989,587,1112,689,1050,638
1,988,591,1109,690,1049,641
2,992,591,1109,692,1050,641
3,997,592,1109,694,1053,643
4,999,593,1111,695,1055,644
5,998,592,1112,697,1055,645
6,999,593,1114,698,1057,645
7,1000,595,1113,699,1056,647
8,998,589,1115,701,1057,645
9,999,597,1113,703,1056,650
10,999,602,1115,707,1057,655
11,999,600,1119,710,1059,655
12,998,606,1116,714,1057,660
13,998,613,1115,716,1057,664
14,1002,617,1123,719,1063,668
15,1005,622,1127,722,1066,672
16,1010,618,1126,718,1068,668
17,1019,614,1133,713,1076,663
18,1023,604,1139,705,1081,654
19,1028,593,1140,695,1084,644
20,1031,584,1146,689,1088,636
21,1028,579,1143,685,1085,632
22,1028,576,1145,686,1087,631
23,1026,579,1152,691,1089,635
24,1029,587,1154,695,1092,641
25,1029,592,1151,714,1090,653
26,1029,616,1149,725,1089,670
27,1023,635,1143,745,1083,690
28,1010,648,1136,760,1073,704
29,1002,656,1125,770,1064,713
30,995,658,1116,773,1055,715
31,987,654,1109,771,1048,713
32,981,645,1103,767,1042,706
33,977,636,1097,758,1037,697
34,970,632,1091,747,1030,689
35,967,619,1086,736,1027,677
36,963,614,1082,730,1023,672
37,958,612,1076,731,1017,672
38,949,610,1073,724,1011,667
39,944,609,1071,726,1008,667
40,939,609,1070,723,1004,666
41,931,607,1053,721,992,664
42,925,603,1043,718,984,661
43,922,601,1035,717,978,659
44,914,606,1026,713,970,660
45,907,602,1019,714,963,658
46,906,601,1012,715,959,658
47,901,604,1000,709,950,656
48,895,603,991,707,943,655
49,893,601,988,706,941,654
50,888,597,983,708,935,652
51,885,598,977,704,931,651
52,885,599,970,702,928,650
53,887,599,964,705,926,652
54,888,600,961,704,925,652
55,890,602,961,703,926,653
56,892,603,960,703,926,653
57,0,0,0,0,0,0
58,896,605,957,694,927,649
59,0,0,0,0,0,0
