frame,x1,y1,x2,y2,cx,cy
0,980,629,1058,720,1019,674
1,979,630,1056,721,1017,675
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,961,628,1040,726,1001,677
6,960,626,1051,726,1005,676
7,961,622,1052,720,1007,671
8,963,620,1056,721,1009,671
9,966,615,1058,715,1012,665
10,970,612,1069,713,1020,663
11,972,608,1076,709,1024,658
12,974,608,1083,709,1029,659
13,978,608,1090,709,1034,658
14,981,610,1095,711,1038,660
15,992,610,1109,716,1050,663
16,1001,610,1116,723,1058,667
17,1005,616,1131,732,1068,674
18,1013,626,1139,735,1076,681
19,1016,633,1143,742,1079,688
20,1028,638,1155,748,1092,693
21,1032,641,1161,763,1097,702
22,1034,646,1165,767,1100,707
23,1042,655,1171,776,1106,716
24,1047,666,1175,782,1111,724
25,1034,670,1178,790,1106,730
26,1023,672,1183,793,1103,732
27,1053,673,1186,795,1120,734
28,1053,674,1188,797,1121,735
29,1057,675,1188,796,1122,736
30,1057,673,1190,795,1123,734
31,1058,672,1189,792,1124,732
32,1055,670,1188,790,1121,730
33,1040,667,1185,789,1112,728
34,1043,666,1182,785,1112,725
35,1048,662,1179,782,1114,722
36,1044,658,1178,784,1111,721
37,1040,657,1171,781,1105,719
38,1036,656,1166,779,1101,717
39,1032,653,1160,773,1096,713
40,1029,652,1153,770,1091,711
41,1020,653,1143,766,1082,710
42,1014,649,1141,765,1077,707
43,1006,645,1130,761,1068,703
44,999,642,1121,757,1060,699
45,991,639,1115,755,1053,697
46,990,638,1112,748,1051,693
47,983,636,1101,744,1042,690
48,971,634,1089,737,1030,685
49,969,628,1077,731,1023,679
50,960,620,1069,729,1014,674
51,954,617,1060,724,1007,671
52,950,615,1049,722,1000,668
53,946,615,1042,719,994,667
54,944,613,1029,714,987,664
55,937,614,1017,711,977,662
56,940,604,1008,706,974,655
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
