frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,919,432,1001,525,960,479
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,931,439,1022,530,976,485
18,936,437,1032,533,984,485
19,945,436,1046,530,996,483
20,959,425,1065,521,1012,473
21,971,415,1081,515,1026,465
22,978,402,1103,498,1041,450
23,1007,388,1133,490,1070,439
24,1012,369,1141,477,1076,423
25,0,0,0,0,0,0
26,1026,332,1146,430,1086,381
27,1046,311,1154,407,1100,359
28,1053,291,1154,388,1103,339
29,0,0,0,0,0,0
30,1051,261,1148,357,1099,309
31,1047,256,1138,347,1093,301
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,1012,334,1111,443,1061,389
42,997,376,1111,480,1054,428
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,849,418,943,519,896,469
51,848,399,940,503,894,451
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,851,356,955,453,903,404
