frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,974,442,1070,546,1022,494
16,986,437,1087,544,1036,490
17,993,437,1106,542,1050,490
18,1013,427,1124,525,1068,476
19,1016,417,1141,515,1079,466
20,1043,401,1175,501,1109,451
21,1059,383,1185,485,1122,434
22,1077,362,1193,470,1135,416
23,0,0,0,0,0,0
24,1105,309,1211,418,1158,364
25,1102,286,1210,391,1156,339
26,1110,267,1208,371,1159,319
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,1052,370,1167,478,1109,424
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,897,444,994,538,946,491
51,893,428,992,519,942,474
52,0,0,0,0,0,0
53,891,406,1010,498,950,452
54,0,0,0,0,0,0
55,897,389,991,483,944,436
56,893,382,993,482,943,432
57,896,380,999,471,947,425
58,0,0,0,0,0,0
59,0,0,0,0,0,0
