frame,x1,y1,x2,y2,cx,cy
0,840,657,922,734,881,695
1,844,669,919,734,881,701
2,840,677,920,731,880,704
3,846,685,920,732,883,708
4,851,695,923,731,887,713
5,854,699,921,733,887,716
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,873,703,941,734,907,718
16,868,701,936,733,902,717
17,855,695,934,732,894,714
18,845,690,932,731,888,710
19,834,680,932,731,883,706
20,827,675,923,729,875,702
21,822,672,912,724,867,698
22,816,663,911,714,864,688
23,804,653,895,704,850,679
24,795,646,884,694,840,670
25,783,637,884,685,834,661
26,773,628,880,680,826,654
27,760,618,877,677,818,647
28,751,612,874,675,812,644
29,733,607,853,671,793,639
30,727,599,852,668,789,633
31,716,592,849,665,782,628
32,710,583,827,656,768,619
33,707,566,818,649,763,607
34,711,544,833,635,772,590
35,719,523,829,620,774,572
36,735,503,842,606,788,554
37,757,469,855,572,806,521
38,775,444,875,544,825,494
39,802,417,901,523,851,470
40,825,381,916,504,871,443
41,841,360,938,477,889,419
42,867,343,954,444,910,393
43,886,323,977,436,931,379
44,905,314,984,424,944,369
45,922,297,1008,432,965,365
46,929,281,1016,429,973,355
47,942,277,1028,417,985,347
48,951,275,1036,424,994,349
49,955,276,1039,419,997,348
50,959,276,1049,422,1004,349
51,964,277,1055,424,1009,350
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
