frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,881,582,953,666,917,624
4,871,590,950,678,910,634
5,864,601,942,685,903,643
6,855,614,933,694,894,654
7,846,625,936,705,891,665
8,836,644,923,721,880,683
9,830,660,914,730,872,695
10,828,674,912,732,870,703
11,827,692,909,732,868,712
12,832,706,900,736,866,721
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,798,607,897,660,848,633
35,778,604,880,662,829,633
36,757,598,874,664,816,631
37,736,591,853,660,795,626
38,721,572,823,649,772,611
39,714,537,825,631,769,584
40,730,513,836,602,783,557
41,761,464,872,568,817,516
42,812,424,915,526,864,475
43,860,368,951,479,906,423
44,887,333,980,460,934,397
45,927,304,1016,432,971,368
46,948,281,1045,416,997,348
47,970,263,1064,400,1017,332
48,986,255,1084,383,1035,319
49,994,249,1093,385,1043,317
50,1002,249,1106,388,1054,319
51,1011,252,1113,389,1062,321
52,1016,254,1111,392,1064,323
53,1020,261,1118,400,1069,331
54,1016,266,1120,408,1068,337
55,1025,271,1121,411,1073,341
56,1020,279,1114,418,1067,348
57,1022,286,1113,428,1068,357
58,1018,293,1113,442,1066,367
59,1020,297,1114,447,1067,372
