frame,x1,y1,x2,y2,cx,cy
0,867,558,956,646,912,602
1,862,565,945,653,904,609
2,853,577,938,658,895,618
3,846,588,935,666,891,627
4,839,597,931,678,885,637
5,834,607,925,686,879,647
6,828,617,920,698,874,658
7,824,633,915,707,870,670
8,818,646,913,721,865,683
9,820,659,916,727,868,693
10,821,670,912,730,867,700
11,822,676,910,729,866,703
12,824,688,914,731,869,709
13,828,694,909,733,868,714
14,833,702,909,733,871,718
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,854,700,931,733,893,717
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,826,674,929,724,878,699
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,809,620,917,676,863,648
31,803,612,912,666,857,639
32,797,606,911,662,854,634
33,786,600,914,658,850,629
34,781,596,901,658,841,627
35,769,593,884,659,827,626
36,758,586,877,655,817,620
37,751,579,876,651,814,615
38,742,563,865,645,804,604
39,738,539,849,629,794,584
40,742,519,858,613,800,566
41,757,478,863,586,810,532
42,782,447,884,544,833,495
43,807,404,913,518,860,461
44,829,368,935,491,882,430
45,858,345,951,451,904,398
46,886,321,971,428,929,375
47,905,293,1000,415,952,354
48,930,279,1012,386,971,333
49,941,266,1034,399,987,333
50,952,255,1046,386,999,320
51,964,240,1062,376,1013,308
52,973,233,1074,376,1024,304
53,975,230,1079,377,1027,303
54,983,230,1086,372,1034,301
55,992,229,1090,373,1041,301
56,996,231,1096,376,1046,303
57,995,233,1096,384,1046,308
58,999,239,1101,390,1050,315
59,1007,250,1098,394,1052,322
