frame,x1,y1,x2,y2,cx,cy
0,866,580,941,662,903,621
1,859,588,934,674,897,631
2,850,593,931,679,890,636
3,843,600,923,682,883,641
4,839,608,918,688,879,648
5,833,615,914,695,874,655
6,827,621,910,700,868,660
7,820,627,909,706,864,666
8,818,634,908,711,863,673
9,814,641,906,715,860,678
10,811,647,903,718,857,682
11,806,652,900,721,853,687
12,803,654,900,724,851,689
13,802,655,896,726,849,690
14,800,658,893,722,846,690
15,796,659,892,724,844,691
16,795,658,891,723,843,691
17,793,656,892,720,843,688
18,789,652,889,716,839,684
19,785,648,887,710,836,679
20,781,645,892,702,836,673
21,779,639,895,695,837,667
22,776,634,891,687,834,661
23,773,625,884,677,829,651
24,771,616,896,672,834,644
25,772,612,885,662,829,637
26,766,603,881,657,824,630
27,763,599,875,655,819,627
28,760,593,875,655,817,624
29,749,589,872,655,811,622
30,754,586,873,651,813,618
31,754,584,865,649,810,616
32,748,581,850,650,799,615
33,741,577,860,647,801,612
34,735,571,857,646,796,608
35,731,559,857,639,794,599
36,730,537,856,632,793,584
37,735,521,867,617,801,569
38,749,505,865,602,807,554
39,768,474,880,581,824,528
40,785,450,889,548,837,499
41,809,423,916,523,862,473
42,825,393,936,514,881,454
43,845,366,952,480,899,423
44,866,347,963,455,915,401
45,883,327,977,432,930,380
46,896,317,995,435,946,376
47,909,304,1006,435,958,369
48,927,294,1016,424,971,359
49,931,286,1021,416,976,351
50,941,283,1030,420,986,351
51,947,280,1034,416,991,348
52,955,280,1039,422,997,351
53,955,284,1041,417,998,351
54,954,288,1045,427,999,358
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
