frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,875,685,955,725,915,705
15,871,682,951,725,911,704
16,865,678,950,723,908,700
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,851,669,940,713,896,691
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,828,651,917,696,873,674
23,826,648,908,689,867,669
24,818,644,902,683,860,664
24,823,642,948,683,885,662
25,807,640,888,679,847,659
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,780,623,890,676,835,649
29,768,621,880,675,824,648
30,759,616,871,675,815,646
31,752,615,862,675,807,645
32,738,613,855,676,797,645
33,727,605,855,673,791,639
34,717,596,853,671,785,633
35,711,585,827,660,769,623
36,709,564,818,647,763,605
37,712,534,831,630,771,582
38,719,514,836,611,778,562
39,740,476,848,592,794,534
40,759,449,861,553,810,501
41,780,420,894,523,837,472
42,806,394,909,503,857,449
43,828,367,925,481,877,424
44,848,351,949,467,899,409
45,866,333,959,445,912,389
46,882,323,972,438,927,381
47,887,307,982,430,934,368
48,901,304,991,434,946,369
49,907,298,995,430,951,364
50,917,294,1011,437,964,365
51,923,293,1013,431,968,362
52,930,294,1013,428,971,361
53,930,295,1014,432,972,363
54,930,295,1020,437,975,366
55,927,296,1018,438,972,367
56,930,297,1017,436,974,367
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
