frame,x1,y1,x2,y2,cx,cy
0,715,696,793,739,754,718
1,722,710,796,741,759,726
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,832,695,896,730,864,713
29,816,695,890,733,853,714
30,806,696,881,732,844,714
31,788,697,861,732,825,715
32,769,698,850,732,809,715
33,750,699,835,734,793,716
34,731,697,814,734,772,715
35,710,695,794,735,752,715
36,686,695,776,736,731,716
37,658,694,760,738,709,716
38,631,684,752,738,691,711
39,607,663,729,733,668,698
40,593,621,717,706,655,664
41,600,577,723,662,661,619
42,627,465,736,609,681,537
42,638,505,736,607,687,556
43,661,426,764,547,713,486
44,713,355,805,499,759,427
45,768,306,860,420,814,363
46,811,276,899,386,855,331
47,842,242,939,377,890,310
48,860,232,966,360,913,296
49,881,228,984,355,933,291
50,891,223,993,353,942,288
51,900,220,1008,352,954,286
52,910,217,1016,360,963,288
53,918,221,1017,355,967,288
54,926,222,1028,355,977,289
55,915,220,1032,374,974,297
56,927,226,1043,378,985,302
57,934,231,1053,388,993,309
58,934,238,1055,392,995,315
59,936,255,1034,394,985,324
