frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,780,504,858,566,819,535
17,780,511,856,568,818,539
18,782,521,855,568,819,544
19,790,534,855,569,822,551
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,658,525,766,565,712,545
41,609,492,732,567,671,529
42,585,444,706,539,645,491
43,585,358,712,480,649,419
44,621,285,723,380,672,333
45,0,0,0,0,0,0
46,1105,280,1199,378,1152,329
47,1111,291,1201,391,1156,341
48,1107,305,1198,406,1153,355
49,1111,324,1194,423,1152,373
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,1116,87,1195,194,1155,140
54,1128,108,1225,216,1176,162
55,0,0,0,0,0,0
56,1176,154,1273,260,1224,207
57,1182,180,1299,295,1241,238
58,0,0,0,0,0,0
59,1206,249,1321,378,1263,314
