frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,0,0,0,0,0,0
11,0,0,0,0,0,0
12,771,477,846,552,809,514
13,766,484,841,550,803,517
14,760,492,841,556,801,524
15,0,0,0,0,0,0
16,744,505,829,566,787,536
17,742,511,827,564,784,538
18,743,522,823,566,783,544
19,744,534,821,569,783,551
20,748,534,823,569,786,551
21,752,536,821,569,786,553
22,754,539,820,570,787,554
23,754,539,820,569,787,554
24,757,539,822,569,790,554
25,759,540,826,569,793,554
26,762,540,830,569,796,554
27,763,539,832,568,798,554
28,764,538,835,568,799,553
29,765,538,836,568,800,553
30,767,539,834,568,800,554
31,767,541,834,568,800,555
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,684,536,767,567,726,552
40,653,525,749,566,701,546
41,625,498,749,568,687,533
42,608,461,727,545,667,503
43,610,422,733,512,671,467
44,642,348,741,429,692,388
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,833,125,934,247,883,186
48,902,107,992,231,947,169
49,0,0,0,0,0,0
50,1018,91,1131,250,1074,170
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,1176,171,1268,273,1222,222
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,1214,235,1322,336,1268,286
