frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,957,419,1186,601,1072,510
11,956,418,1188,602,1072,510
12,353,978,463,1055,408,1016
13,353,978,463,1055,408,1016
14,351,974,464,1046,407,1010
15,351,974,464,1046,407,1010
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,389,976,461,1042,425,1009
20,389,976,461,1042,425,1009
21,944,517,1141,700,1043,609
22,943,518,1142,701,1042,609
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,452,899,655,1080,553,989
38,453,900,655,1080,554,990
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,495,905,706,1080,601,992
44,495,904,706,1080,600,992
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,1046,266,1254,466,1150,366
48,1046,266,1255,465,1150,366
49,1066,218,1252,405,1159,312
50,1066,218,1252,405,1159,312
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,1050,163,1230,346,1140,255
54,1050,163,1231,347,1141,255
55,959,195,1106,321,1033,258
56,958,195,1105,321,1031,258
57,974,176,1142,321,1058,248
58,973,175,1142,321,1058,248
59,976,210,1130,334,1053,272
