frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,1279,640,1414,771,1346,706
9,1276,640,1414,771,1345,705
10,1320,659,1440,780,1380,720
11,1321,660,1440,780,1380,720
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,351,938,459,1023,405,980
21,351,938,458,1023,405,980
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,337,934,446,1080,391,1007
27,336,934,446,1080,391,1007
28,351,937,453,1023,402,980
29,351,937,453,1023,402,980
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,683,385,870,550,776,468
37,683,385,870,549,776,467
38,688,392,844,573,766,483
39,688,392,844,573,766,483
40,659,392,853,563,756,478
41,657,393,854,569,755,481
42,949,425,1057,525,1003,475
43,949,425,1057,525,1003,475
44,951,427,1055,537,1003,482
45,951,427,1055,537,1003,482
46,948,428,1053,553,1000,490
47,947,428,1053,553,1000,490
48,951,426,1054,540,1002,483
49,950,426,1054,540,1002,483
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,350,938,455,1025,403,982
53,350,938,455,1025,403,982
54,1424,428,1544,567,1484,498
55,1423,428,1545,568,1484,498
56,1413,428,1544,561,1478,495
57,1413,428,1544,562,1479,495
58,1412,440,1528,569,1470,505
59,1412,439,1529,570,1470,504
