frame,x1,y1,x2,y2,cx,cy
0,1220,330,1386,530,1303,430
1,0,0,0,0,0,0
2,191,909,402,1080,296,994
3,190,910,401,1080,296,995
4,1894,1016,1920,1080,1907,1048
5,1894,1016,1920,1080,1907,1048
6,1889,1044,1920,1080,1904,1062
7,1889,1043,1920,1080,1904,1061
8,0,0,0,0,0,0
9,0,0,0,0,0,0
10,992,749,1123,835,1058,792
11,992,749,1122,835,1057,792
12,987,750,1119,835,1053,793
13,987,751,1120,835,1053,793
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,0,0,0,0,0,0
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,1397,387,1550,547,1474,467
35,1398,387,1550,546,1474,466
36,1191,373,1369,555,1280,464
37,1191,373,1369,555,1280,464
38,1186,376,1376,572,1281,474
39,1186,376,1376,573,1281,475
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
