frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,1389,564,1504,670,1447,617
6,1390,565,1504,670,1447,617
7,1518,866,1707,1011,1612,939
8,287,870,442,977,364,924
9,288,869,437,980,363,924
10,289,868,438,980,364,924
11,247,891,389,1044,318,968
12,247,894,389,1044,318,969
13,265,917,391,1042,328,980
14,266,917,391,1042,328,979
15,261,912,404,1043,333,977
16,261,911,404,1043,333,977
17,261,912,395,1039,328,975
18,261,912,395,1039,328,976
19,1335,596,1449,694,1392,645
20,1334,596,1449,694,1392,645
21,1343,581,1453,685,1398,633
22,1342,582,1453,685,1398,633
23,276,757,469,951,372,854
24,275,757,468,951,372,854
25,1492,578,1610,685,1551,632
26,1494,568,1610,679,1552,624
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,1509,218,1680,426,1595,322
30,411,876,485,929,448,902
31,0,0,0,0,0,0
32,0,0,0,0,0,0
33,1448,252,1597,435,1522,343
34,1448,251,1597,435,1522,343
35,1435,200,1578,394,1506,297
36,1436,200,1579,394,1507,297
37,1433,212,1558,392,1495,302
38,1433,212,1558,392,1495,302
39,1416,220,1540,393,1478,306
40,1416,220,1540,393,1478,306
41,1373,238,1504,415,1438,327
42,1373,237,1504,415,1438,326
43,1343,280,1445,436,1394,358
44,1343,280,1445,436,1394,358
45,1306,297,1418,451,1362,374
46,1305,295,1418,451,1362,373
47,1256,337,1372,486,1314,411
48,1257,337,1370,485,1314,411
49,1614,617,1711,723,1662,670
50,1614,617,1710,722,1662,670
51,1170,321,1301,442,1236,382
52,1170,322,1301,442,1235,382
53,1553,589,1684,707,1618,648
54,1555,588,1684,706,1620,647
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,1161,320,1276,431,1218,376
