frame,x1,y1,x2,y2,cx,cy
0,974,394,1093,471,1033,433
1,974,395,1094,471,1034,433
2,974,394,1094,468,1034,431
3,973,394,1096,476,1034,435
4,971,396,1095,477,1033,437
5,967,398,1093,480,1030,439
6,969,404,1093,480,1031,442
7,974,407,1097,487,1035,447
7,974,411,1113,506,1043,459
8,972,415,1096,496,1034,455
9,959,416,1096,501,1027,458
10,971,425,1097,504,1034,465
11,960,429,1101,510,1030,469
12,929,436,1103,520,1016,478
13,925,438,1105,523,1015,481
13,980,450,1101,515,1041,483
14,975,453,1108,526,1041,489
15,962,461,1114,533,1038,497
15,993,463,1107,525,1050,494
16,995,469,1109,529,1052,499
16,956,466,1114,538,1035,502
17,981,473,1109,534,1045,503
17,955,467,1112,543,1033,505
18,974,477,1108,539,1041,508
19,979,482,1110,542,1045,512
20,995,486,1111,545,1053,515
20,972,484,1119,554,1045,519
21,986,486,1113,554,1050,520
22,992,486,1114,553,1053,520
23,993,489,1110,553,1051,521
24,993,487,1106,554,1049,520
25,991,483,1106,556,1048,519
26,990,478,1102,553,1046,515
27,992,473,1106,545,1049,509
28,1002,464,1131,542,1067,503
29,1027,461,1159,545,1093,503
30,1039,443,1174,544,1106,494
31,1036,401,1183,530,1109,466
32,0,0,0,0,0,0
33,0,0,0,0,0,0
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,717,187,830,329,774,258
37,694,190,799,324,747,257
38,667,195,770,334,719,265
39,645,203,750,335,698,269
40,631,206,750,334,690,270
41,615,216,739,338,677,277
42,610,220,736,339,673,279
43,609,227,736,342,672,284
44,609,231,730,350,670,291
45,613,232,762,355,688,293
46,618,239,763,358,691,299
47,624,250,762,362,693,306
48,636,252,770,362,703,307
49,641,260,783,376,712,318
50,652,272,788,381,720,326
51,662,281,805,386,734,333
52,674,292,809,398,742,345
53,688,304,826,401,757,352
54,696,314,833,410,764,362
55,704,324,842,421,773,372
56,717,331,854,430,786,380
57,728,346,875,441,801,394
58,738,353,881,450,809,401
59,752,368,885,458,818,413
