frame,x1,y1,x2,y2,cx,cy
0,935,312,1045,397,990,354
1,947,319,1064,402,1006,361
2,960,330,1077,406,1018,368
3,968,338,1086,410,1027,374
4,976,348,1092,413,1034,381
5,980,355,1095,422,1037,389
6,985,363,1105,433,1045,398
7,995,375,1104,438,1050,406
8,993,381,1106,446,1049,413
9,0,0,0,0,0,0
10,992,399,1091,458,1042,428
11,0,0,0,0,0,0
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,0,0,0,0,0,0
15,0,0,0,0,0,0
16,0,0,0,0,0,0
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,0,0,0,0,0,0
27,0,0,0,0,0,0
28,0,0,0,0,0,0
29,892,489,1012,555,952,522
30,0,0,0,0,0,0
31,904,496,1021,561,962,528
32,919,498,1027,565,973,532
33,930,501,1035,559,983,530
34,0,0,0,0,0,0
35,0,0,0,0,0,0
36,981,479,1112,567,1046,523
37,1001,466,1139,565,1070,515
38,987,442,1151,554,1069,498
39,990,411,1136,546,1063,478
40,955,367,1097,516,1026,442
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,789,268,864,397,826,332
59,789,278,864,396,827,337
