frame,x1,y1,x2,y2,cx,cy
0,896,404,1020,470,958,437
1,893,402,1023,470,958,436
2,902,403,1029,473,965,438
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,920,415,1046,489,983,452
8,902,419,1046,492,974,455
9,905,419,1051,501,978,460
10,918,429,1056,511,987,470
11,918,437,1054,516,986,476
12,890,439,1053,520,971,479
13,0,0,0,0,0,0
14,888,456,1050,524,969,490
14,928,460,1051,520,990,490
15,921,467,1054,534,987,500
16,900,472,1056,544,978,508
16,937,477,1056,530,996,503
17,939,477,1066,548,1003,512
18,0,0,0,0,0,0
19,0,0,0,0,0,0
20,0,0,0,0,0,0
21,0,0,0,0,0,0
22,941,486,1072,557,1007,522
23,909,488,1070,558,990,523
23,949,493,1068,557,1009,525
24,952,492,1067,557,1010,524
25,948,492,1062,556,1005,524
26,927,495,1048,552,988,524
27,921,492,1039,555,980,524
28,918,487,1027,553,972,520
29,913,482,1019,553,966,518
30,909,479,1015,550,962,515
31,906,509,990,551,948,530
32,0,0,0,0,0,0
33,929,458,1043,543,986,500
34,948,431,1078,548,1013,489
35,983,441,1121,543,1052,492
36,1010,420,1135,524,1073,472
37,1023,357,1166,499,1094,428
38,996,325,1154,446,1075,386
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,933,199,1077,329,1005,264
42,917,192,1072,323,994,258
43,912,199,1067,322,989,260
44,891,205,1058,335,975,270
45,887,217,1030,349,959,283
46,876,227,1019,361,948,294
47,870,233,1007,365,938,299
48,862,244,986,371,924,308
49,852,250,971,380,912,315
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
