frame,x1,y1,x2,y2,cx,cy
0,948,392,1069,464,1009,428
1,948,390,1070,463,1009,427
2,948,389,1069,462,1008,425
3,947,383,1069,459,1008,421
4,946,380,1071,461,1009,420
5,945,380,1073,458,1009,419
6,946,378,1071,450,1009,414
7,948,375,1069,448,1008,411
8,950,374,1067,448,1009,411
9,952,374,1070,445,1011,410
10,953,374,1071,446,1012,410
11,953,376,1072,449,1013,412
12,950,375,1072,451,1011,413
13,951,378,1070,453,1011,415
14,949,381,1069,457,1009,419
15,952,388,1071,460,1012,424
16,955,393,1074,466,1014,430
17,957,399,1078,476,1018,438
18,959,407,1078,482,1018,445
19,961,416,1081,494,1021,455
20,966,422,1082,505,1024,463
21,965,427,1082,510,1023,469
22,942,435,1085,518,1014,476
23,925,444,1082,525,1003,484
24,926,445,1084,529,1005,487
25,930,453,1089,540,1010,496
26,956,462,1091,550,1024,506
27,967,465,1093,554,1030,509
28,981,471,1096,557,1038,514
29,982,473,1100,558,1041,516
30,989,473,1107,558,1048,515
31,978,469,1115,558,1047,513
32,993,466,1120,557,1057,512
33,998,462,1127,551,1062,507
34,1015,459,1141,551,1078,505
35,1019,451,1155,549,1087,500
36,1017,439,1157,549,1087,494
37,1016,425,1171,546,1093,485
38,990,410,1172,537,1081,473
39,960,389,1139,528,1050,459
40,946,373,1095,510,1021,442
41,913,355,1049,502,981,429
42,891,347,1018,470,955,408
43,874,335,992,458,933,397
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,798,313,943,468,870,390
49,782,312,935,463,858,388
50,793,310,931,456,862,383
51,0,0,0,0,0,0
52,773,310,911,443,842,376
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
