frame,x1,y1,x2,y2,cx,cy
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
4,0,0,0,0,0,0
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,936,385,1025,486,980,436
9,939,385,1032,489,986,437
10,941,383,1039,490,990,436
11,940,382,1047,495,994,439
12,939,383,1050,496,994,440
13,938,384,1055,496,997,440
14,941,387,1061,498,1001,442
15,943,391,1070,498,1006,444
16,937,394,1077,504,1007,449
17,948,399,1076,514,1012,457
18,943,405,1082,517,1013,461
19,947,412,1080,520,1014,466
20,953,420,1082,520,1018,470
21,960,425,1084,519,1022,472
22,952,432,1084,530,1018,481
23,951,442,1084,538,1018,490
24,958,450,1083,545,1020,497
25,955,454,1081,545,1018,499
26,949,465,1077,558,1013,511
27,949,472,1077,567,1013,519
28,946,477,1069,576,1008,526
29,953,486,1074,587,1013,536
30,962,493,1078,595,1020,544
31,970,497,1087,602,1029,549
32,981,497,1106,612,1043,554
33,993,496,1121,617,1057,557
34,1006,493,1135,613,1071,553
35,1018,490,1154,613,1086,551
36,1028,485,1164,609,1096,547
37,1033,475,1178,600,1105,537
38,1038,469,1184,595,1111,532
39,1036,464,1186,588,1111,526
40,1046,456,1189,581,1117,519
41,1049,450,1187,574,1118,512
42,1045,447,1180,565,1112,506
43,1037,445,1178,564,1108,504
44,1029,442,1172,564,1101,503
45,1030,441,1163,558,1096,500
46,1007,441,1154,562,1080,502
47,968,440,1141,562,1055,501
48,932,440,1135,558,1033,499
48,988,442,1136,556,1062,499
49,962,439,1126,559,1044,499
50,938,439,1113,557,1026,498
51,950,437,1103,552,1026,495
52,957,438,1088,553,1022,495
53,914,437,1079,551,997,494
54,927,435,1069,554,998,495
55,912,433,1055,549,984,491
56,912,430,1043,547,977,489
57,902,427,1034,548,968,488
58,896,424,1028,546,962,485
59,895,421,1017,539,956,480
