frame,x1,y1,x2,y2,cx,cy
0,1133,238,1263,405,1198,322
1,0,0,0,0,0,0
2,987,69,1165,249,1076,159
3,986,69,1165,250,1075,159
4,986,69,1165,249,1076,159
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,1017,78,1195,257,1106,168
10,1016,78,1195,257,1106,167
11,1015,78,1195,257,1105,167
12,0,0,0,0,0,0
13,0,0,0,0,0,0
14,1116,422,1312,573,1214,497
15,1112,422,1312,573,1212,498
16,1109,396,1333,575,1221,486
17,1110,396,1333,576,1222,486
18,1225,307,1408,513,1317,410
19,1223,307,1408,513,1316,410
20,1225,308,1407,513,1316,410
21,1241,322,1420,526,1330,424
22,1239,321,1420,527,1329,424
23,1241,321,1420,526,1331,424
24,1216,143,1383,268,1300,206
25,1215,143,1383,270,1299,206
26,1358,224,1563,425,1460,325
27,1358,224,1561,426,1459,325
28,1377,196,1568,375,1473,285
29,1378,195,1569,375,1474,285
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,1311,69,1503,235,1407,152
33,1311,69,1503,234,1407,152
34,1180,278,1325,398,1252,338
35,1180,278,1325,397,1252,338
36,1187,278,1329,386,1258,332
37,1187,278,1329,386,1258,332
38,1182,277,1320,383,1251,330
39,1182,277,1320,383,1251,330
40,0,0,0,0,0,0
41,1571,883,1703,1035,1637,959
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,1372,50,1559,226,1465,138
47,1372,50,1559,225,1465,138
48,1155,343,1289,454,1222,399
49,1154,343,1289,455,1221,399
50,1135,338,1286,450,1211,394
51,1134,338,1286,451,1210,394
52,1112,328,1279,451,1196,389
53,1112,328,1279,451,1196,389
54,1108,334,1262,451,1185,393
55,1108,334,1262,451,1185,393
56,1106,334,1262,451,1184,393
57,1099,339,1261,455,1180,397
58,1098,335,1261,457,1180,396
59,1079,372,1237,481,1158,426
