frame,x1,y1,x2,y2,cx,cy
0,1241,459,1463,653,1352,556
1,1245,458,1463,653,1354,555
2,1237,447,1455,640,1346,544
3,1237,447,1454,640,1346,544
4,1228,438,1452,637,1340,538
5,1229,438,1451,637,1340,538
6,1210,436,1438,636,1324,536
7,1210,435,1439,636,1324,536
8,1121,604,1279,704,1200,654
9,1122,603,1279,704,1200,654
10,1228,444,1429,638,1329,541
11,1228,444,1429,638,1328,541
12,588,724,752,870,670,797
13,588,725,751,870,670,797
14,1172,473,1397,678,1285,576
15,1172,474,1397,678,1284,576
16,1125,447,1332,654,1228,550
17,1125,448,1333,656,1229,552
18,1147,512,1368,692,1257,602
19,1147,513,1367,691,1257,602
20,0,0,0,0,0,0
21,227,896,361,1040,294,968
22,398,730,577,885,487,807
23,398,729,576,885,487,807
24,0,0,0,0,0,0
25,0,0,0,0,0,0
26,1044,562,1257,728,1151,645
27,1043,563,1257,729,1150,646
28,1044,563,1257,728,1151,646
29,1015,561,1240,738,1128,650
30,1014,561,1238,738,1126,649
31,1013,561,1238,738,1126,649
32,1014,590,1194,735,1104,663
33,1014,590,1194,735,1104,663
34,969,596,1148,750,1059,673
35,969,596,1149,749,1059,673
36,925,601,1110,754,1017,678
37,924,601,1109,754,1017,677
38,911,599,1057,743,984,671
39,910,598,1057,743,984,671
40,900,596,1043,735,972,666
41,900,597,1042,735,971,666
42,877,574,1019,714,948,644
43,903,576,1024,712,964,644
44,885,552,1016,689,950,621
45,885,552,1016,690,951,621
46,897,533,1023,674,960,603
47,896,532,1023,674,960,603
48,873,499,1031,653,952,576
49,872,499,1031,653,951,576
50,903,484,1050,637,977,560
51,904,484,1050,637,977,561
52,902,486,1054,633,978,560
53,903,486,1054,633,978,560
54,899,469,1069,636,984,552
55,899,469,1070,635,984,552
56,871,481,1053,640,962,560
57,874,481,1053,640,963,560
58,875,481,1053,640,964,561
59,909,490,1084,646,996,568
