frame,x1,y1,x2,y2,cx,cy
0,1452,469,1578,601,1515,535
1,1451,468,1579,602,1515,535
2,1885,949,1919,1063,1902,1006
3,1886,948,1919,1063,1902,1005
4,1191,391,1329,501,1260,446
5,1191,391,1328,501,1260,446
6,1177,402,1321,512,1249,457
7,1177,402,1321,512,1249,457
8,1175,416,1323,517,1249,467
9,1175,416,1323,518,1249,467
10,1173,431,1319,533,1246,482
11,1173,431,1318,532,1246,482
12,1171,451,1314,549,1242,500
13,1170,451,1314,549,1242,500
14,1169,460,1319,560,1244,510
15,1171,460,1319,559,1245,509
16,0,922,50,1037,25,979
17,0,922,51,1036,25,979
18,1380,467,1486,593,1433,530
19,1377,466,1487,594,1432,530
20,1337,413,1497,587,1417,500
21,1334,414,1497,588,1416,501
22,1337,184,1507,353,1422,269
23,1338,184,1507,353,1423,268
24,1456,306,1608,505,1532,406
25,1456,307,1607,505,1531,406
26,1462,287,1626,483,1544,385
27,1463,286,1627,483,1545,385
28,1489,244,1690,438,1589,341
29,1491,245,1690,438,1591,341
30,0,0,0,0,0,0
31,0,0,0,0,0,0
32,1358,206,1576,393,1467,299
33,1358,206,1577,393,1467,299
34,1240,284,1404,389,1322,337
35,1240,284,1404,388,1322,336
36,1455,53,1642,193,1548,123
37,1456,53,1642,193,1549,123
38,1468,44,1649,183,1558,114
39,1472,44,1649,189,1560,116
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,1249,347,1401,465,1325,406
52,1249,347,1401,465,1325,406
53,1249,347,1401,465,1325,406
54,1238,341,1377,454,1308,398
55,1238,342,1377,455,1308,398
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,1496,212,1682,387,1589,300
59,1496,212,1681,387,1589,299
