frame,x1,y1,x2,y2,cx,cy
0,979,798,1140,967,1060,883
1,982,798,1140,967,1061,882
2,981,798,1140,966,1061,882
3,1445,757,1580,917,1513,837
4,1445,756,1580,917,1512,836
5,0,0,0,0,0,0
6,0,0,0,0,0,0
7,0,0,0,0,0,0
8,0,0,0,0,0,0
9,993,848,1161,1007,1077,927
10,993,848,1160,1007,1076,927
11,1005,863,1184,1009,1094,936
12,1004,863,1183,1010,1094,936
13,1005,872,1206,1022,1106,947
14,1005,872,1204,1021,1105,947
15,1025,869,1211,1025,1118,947
16,1025,869,1212,1025,1119,947
17,0,0,0,0,0,0
18,0,0,0,0,0,0
19,1020,822,1230,992,1125,907
20,1020,822,1231,992,1126,907
21,1166,856,1278,975,1222,916
22,1165,856,1278,975,1222,915
23,1170,865,1275,969,1223,917
24,1170,865,1275,968,1222,916
25,1029,847,1203,983,1116,915
26,1028,848,1204,984,1116,916
27,1471,680,1606,830,1539,755
28,1469,679,1606,831,1537,755
29,1128,853,1253,968,1191,910
30,1128,853,1254,967,1191,910
31,1100,847,1230,964,1165,906
32,1100,847,1229,963,1165,905
33,1058,836,1182,958,1120,897
34,1057,835,1183,958,1120,897
35,1030,832,1160,950,1095,891
36,1029,832,1161,951,1095,891
37,1029,822,1156,937,1092,879
38,1029,822,1156,936,1093,879
39,1032,815,1156,927,1094,871
40,1034,815,1157,927,1095,871
41,1889,505,1920,620,1904,562
42,1889,505,1920,620,1904,562
43,1886,520,1920,641,1903,581
44,1887,522,1920,641,1903,582
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,1010,737,1239,920,1124,829
50,1010,736,1239,920,1124,828
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,1124,672,1266,847,1195,759
