frame,x1,y1,x2,y2,cx,cy
0,793,429,914,514,854,471
1,779,428,900,510,839,469
2,765,426,900,509,832,467
3,755,423,888,505,822,464
4,743,421,880,502,812,461
5,733,416,876,497,805,457
6,721,411,864,492,793,452
7,711,406,856,487,784,446
8,703,399,843,483,773,441
9,689,390,832,475,761,432
10,680,379,820,469,750,424
11,664,374,809,463,736,418
12,645,360,787,457,716,409
13,633,351,782,447,707,399
14,617,336,734,434,675,385
15,604,323,722,424,663,373
16,593,304,718,422,656,363
17,583,287,716,430,650,359
18,577,278,709,425,643,351
19,565,273,686,419,626,346
20,555,271,685,414,620,343
21,544,270,677,414,610,342
22,532,276,675,432,604,354
23,520,285,656,432,588,359
24,506,300,644,462,575,381
24,514,301,636,424,575,363
25,495,325,646,477,570,401
26,496,353,643,483,569,418
27,499,377,642,501,570,439
28,503,409,680,520,591,465
29,509,427,690,541,600,484
30,527,447,705,550,616,498
31,540,460,716,565,628,512
32,554,462,734,570,644,516
33,568,456,758,570,663,513
34,586,442,780,549,683,495
35,607,422,800,537,704,480
36,639,397,813,518,726,458
37,678,337,830,481,754,409
38,705,313,885,442,795,377
39,731,277,899,405,815,341
40,786,227,925,359,856,293
41,815,173,944,326,879,249
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,963,248,1051,398,1007,323
55,940,269,1051,438,996,354
56,930,285,1046,446,988,365
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
