frame,x1,y1,x2,y2,cx,cy
0,654,416,786,502,720,459
1,640,399,773,488,706,443
2,620,374,753,470,686,422
3,603,353,735,450,669,401
4,583,326,729,430,656,378
5,558,298,698,413,628,356
6,559,279,686,388,623,334
7,547,255,677,376,612,316
8,533,230,673,379,603,305
8,535,227,659,324,597,276
9,538,208,659,341,599,275
9,532,211,641,318,587,264
10,544,185,657,308,601,247
11,0,0,0,0,0,0
12,539,154,650,280,595,217
13,528,148,647,286,588,217
14,532,143,639,266,585,204
15,527,140,639,282,583,211
16,528,143,636,276,582,209
17,505,148,631,274,568,211
18,0,0,0,0,0,0
19,496,171,601,296,548,233
20,489,189,591,302,540,245
21,0,0,0,0,0,0
22,456,228,585,358,521,293
23,453,245,574,367,513,306
23,453,246,577,414,515,330
23,446,252,561,390,504,321
23,477,246,584,357,530,301
24,439,270,578,437,509,354
24,446,269,567,402,506,336
25,444,302,577,444,510,373
26,448,327,568,456,508,391
27,454,349,581,475,517,412
28,471,389,614,496,543,442
29,482,414,643,514,562,464
30,498,428,676,533,587,481
31,516,447,691,544,603,495
32,537,448,713,545,625,496
33,557,441,736,547,647,494
34,579,420,764,532,671,476
35,621,371,774,500,697,435
36,692,319,809,443,750,381
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,922,63,1035,243,979,153
43,938,67,1041,252,990,159
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,985,277,1109,444,1047,361
57,987,297,1104,457,1046,377
58,991,320,1097,466,1044,393
59,981,338,1093,472,1037,405
