frame,x1,y1,x2,y2,cx,cy
0,722,437,860,528,791,483
1,707,432,851,521,779,477
2,697,429,844,517,771,473
3,685,424,837,515,761,469
4,672,422,828,513,750,468
5,662,419,821,509,741,464
6,650,414,808,506,729,460
7,638,410,795,504,716,457
8,627,406,787,503,707,455
9,612,403,774,500,693,452
10,601,401,764,499,682,450
11,587,400,751,500,669,450
12,575,399,738,498,657,449
13,561,399,729,497,645,448
14,549,396,716,495,632,446
15,534,384,693,493,614,439
16,523,375,681,489,602,432
17,513,359,670,480,591,420
18,509,350,678,474,593,412
19,503,331,649,470,576,401
20,494,325,647,465,571,395
21,483,316,650,466,566,391
22,474,306,627,466,551,386
23,472,303,614,465,543,384
24,457,304,613,467,535,385
25,452,312,611,467,532,389
26,453,321,603,473,528,397
27,449,336,614,477,531,406
28,447,350,622,486,535,418
29,447,363,626,496,537,429
30,448,378,625,510,536,444
31,449,400,638,520,543,460
32,451,420,648,535,550,478
33,457,440,651,553,554,496
34,465,459,658,572,561,516
35,476,476,663,598,569,537
36,489,494,677,619,583,557
37,500,503,692,635,596,569
38,519,510,708,643,613,576
39,529,507,728,642,628,574
40,548,497,744,635,646,566
41,570,488,762,619,666,554
42,593,471,783,602,688,536
43,617,449,799,578,708,513
44,648,423,832,555,740,489
45,686,398,839,539,763,469
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
