frame,x1,y1,x2,y2,cx,cy
0,765,441,911,534,838,487
1,757,441,904,532,831,487
2,751,440,901,531,826,485
3,742,438,884,529,813,483
4,733,436,880,524,807,480
5,730,434,878,522,804,478
6,724,430,870,516,797,473
7,715,427,866,513,790,470
8,712,424,854,508,783,466
9,707,422,853,504,780,463
10,702,415,839,497,770,456
11,692,407,833,486,763,447
12,686,399,826,480,756,439
13,678,379,816,468,747,424
14,666,365,803,453,734,409
15,656,349,783,437,719,393
16,646,327,748,418,697,372
17,638,300,739,399,688,350
18,622,275,723,372,672,323
19,620,256,722,364,671,310
20,613,234,721,372,667,303
21,608,225,711,353,660,289
22,603,212,704,329,653,271
23,600,206,702,328,651,267
24,592,210,692,330,642,270
25,571,217,680,335,626,276
26,555,231,660,353,607,292
27,526,251,633,381,580,316
28,511,282,623,415,567,348
29,499,323,608,439,553,381
30,499,362,634,475,566,418
31,495,401,657,506,576,454
32,498,429,669,537,584,483
33,506,458,683,556,595,507
34,523,475,658,590,590,532
35,543,486,688,604,616,545
36,567,478,738,606,652,542
37,597,462,784,586,690,524
38,621,431,805,549,713,490
39,669,387,831,512,750,449
40,712,326,846,472,779,399
41,730,276,881,436,806,356
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
