frame,x1,y1,x2,y2,cx,cy
0,720,448,857,535,788,491
1,712,448,857,535,785,491
2,707,447,855,533,781,490
3,701,446,841,529,771,488
4,700,444,834,526,767,485
5,694,440,834,522,764,481
6,688,437,832,517,760,477
7,685,432,825,513,755,473
8,682,428,825,511,753,469
9,680,423,817,509,749,466
10,676,422,810,505,743,463
11,667,420,806,501,737,461
12,662,416,796,498,729,457
13,653,411,785,492,719,451
14,640,403,781,488,711,446
15,622,395,768,482,695,439
16,611,379,749,473,680,426
17,595,365,730,462,662,413
18,584,342,714,454,649,398
19,577,325,711,447,644,386
19,566,307,708,430,637,368
20,575,305,706,430,641,367
21,567,298,691,438,629,368
22,557,289,686,436,621,362
23,548,288,685,432,616,360
24,533,287,678,418,605,352
25,525,297,652,423,588,360
26,511,303,644,457,577,380
27,501,325,651,473,576,399
28,497,350,653,481,575,416
29,495,374,650,496,572,435
30,495,404,678,514,587,459
31,501,428,681,534,591,481
32,512,451,686,547,599,499
33,525,466,705,567,615,516
34,536,462,712,572,624,517
35,543,449,734,555,638,502
36,560,428,753,548,656,488
37,592,401,767,521,679,461
38,634,341,791,491,712,416
39,684,320,831,452,758,386
40,715,282,842,421,779,351
41,745,256,870,403,808,330
42,769,235,890,393,830,314
43,787,229,909,393,848,311
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
54,0,0,0,0,0,0
55,0,0,0,0,0,0
56,911,364,1004,513,957,438
57,914,374,1001,516,957,445
58,913,382,1003,521,958,451
59,913,392,999,524,956,458
