frame,x1,y1,x2,y2,cx,cy
0,788,447,923,535,855,491
1,783,445,919,534,851,490
2,779,443,916,530,847,487
3,775,441,908,529,842,485
4,773,440,905,526,839,483
5,765,436,906,523,836,480
6,756,434,901,516,828,475
7,752,429,895,511,823,470
8,746,423,892,509,819,466
9,738,418,880,503,809,461
10,731,409,879,495,805,452
11,722,399,871,488,797,444
12,712,382,857,480,785,431
13,703,374,840,471,772,423
14,695,355,834,461,765,408
15,682,346,810,447,746,397
16,673,329,803,441,738,385
17,663,324,783,428,723,376
18,653,310,780,418,716,364
19,637,301,785,419,711,360
20,625,292,768,415,696,353
21,616,286,755,420,685,353
22,596,287,745,420,670,353
23,587,283,734,427,661,355
24,565,289,715,428,640,359
25,549,303,710,433,630,368
26,539,307,690,449,614,378
27,536,327,705,461,620,394
28,535,349,700,476,618,413
29,532,371,698,495,615,433
30,532,401,695,509,613,455
31,534,423,701,525,618,474
32,531,440,702,545,617,493
33,533,456,709,566,621,511
34,542,472,714,585,628,529
35,547,484,730,595,639,540
36,556,492,734,603,645,547
37,559,492,739,607,649,549
38,563,486,750,605,656,545
39,563,473,761,600,662,537
40,565,454,769,577,667,516
41,570,430,781,550,675,490
42,576,409,787,527,682,468
43,587,373,797,507,692,440
44,603,350,806,481,705,416
45,623,323,828,460,725,392
46,643,306,836,440,739,373
47,659,292,849,422,754,357
48,0,0,0,0,0,0
49,695,274,860,408,777,341
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,768,299,884,424,826,361
54,778,310,888,451,833,381
55,1289,206,1354,281,1321,244
56,1287,212,1355,292,1321,252
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
