frame,x1,y1,x2,y2,cx,cy
0,610,398,765,499,688,449
1,603,397,762,500,683,448
2,598,398,760,498,679,448
3,591,397,754,499,672,448
4,587,396,744,498,665,447
5,585,396,739,499,662,447
6,582,395,736,498,659,447
7,580,395,735,497,657,446
8,577,393,733,498,655,446
9,574,395,734,496,654,445
10,569,395,732,497,651,446
11,565,396,729,497,647,447
12,560,394,727,498,643,446
13,555,391,722,499,639,445
14,552,390,714,498,633,444
15,546,383,709,498,628,441
16,540,376,701,496,620,436
17,538,371,694,490,616,431
18,534,357,696,484,615,420
19,535,349,695,478,615,414
20,537,334,688,476,613,405
21,537,326,687,479,612,402
22,536,321,686,470,611,396
23,534,313,681,469,608,391
24,531,314,678,470,605,392
25,525,316,672,473,598,394
26,514,318,670,468,592,393
27,510,326,660,480,585,403
28,503,342,664,483,584,412
29,497,358,659,496,578,427
30,495,376,680,503,588,440
31,500,404,686,521,593,463
32,508,422,689,531,598,477
33,519,444,695,544,607,494
34,529,457,705,553,617,505
35,543,467,711,570,627,519
36,551,463,726,570,638,516
37,559,450,729,550,644,500
38,560,430,736,542,648,486
39,555,407,747,523,651,465
40,568,370,762,490,665,430
41,579,325,780,455,679,390
42,600,281,783,420,691,350
43,624,252,810,383,717,318
44,645,210,789,348,717,279
45,667,181,789,309,728,245
46,692,139,825,284,759,212
47,711,119,856,269,784,194
48,733,110,866,247,799,179
48,731,110,837,230,784,170
49,750,103,867,239,809,171
50,772,102,885,231,828,166
51,790,95,891,231,840,163
52,799,96,906,237,853,167
53,814,106,917,263,865,185
54,826,115,916,244,871,179
55,0,0,0,0,0,0
56,0,0,0,0,0,0
57,0,0,0,0,0,0
58,0,0,0,0,0,0
59,0,0,0,0,0,0
